id,product_uid,similarity_search_term_to_title,similarity_search_term_to_description,similarity_search_term_to_brand,similarity_search_term_to_materials,relevance
195473,185571,0.501775,0.130778,-4.06E-08,0,2.33
195480,185575,0.383288,0.186935,-2.37E-09,0,3
195482,185576,0.698704,0.134521,-7.10E-08,0,2.33
195483,185577,0.15439,0.173542,5.41E-09,0,1.33
195484,185578,0.458399,0.405875,-4.53E-09,0,3
195492,185582,0.330588,0.302007,2.09E-08,0,1.67
195503,185591,0.0985655,0.127347,0,0,1
195507,185595,0.278334,0.0280233,-7.05E-10,0,1
195508,185596,0.195689,0.0606191,3.44E-10,0,3
195510,185598,0.585606,0.272229,2.30E-10,0,2.33
195511,185599,0.178149,0.649902,0,0,2
195513,185600,0.279566,0.370645,-4.82E-09,0,2.67
195516,185602,0.159811,0.308142,-3.60E-07,0,2
195517,185603,0.450674,0.273986,6.21E-13,0,2.33
195521,185606,0.0749228,0.019589,-7.94E-10,0,2.33
195523,185608,0.665662,0.312405,-2.16E-09,0,2.67
195524,185609,0.0512719,0.179326,-2.89E-08,0,2
195525,185610,0.686233,0.203745,1.89E-09,0,2.33
195531,185613,0.252205,0.250764,-4.93E-09,0,2
195532,185614,0.553247,0.146134,-2.27E-10,0,2.33
195533,185615,0.527674,0.203267,3.40E-09,0,1.67
195535,185617,0.184802,0.159927,4.66E-11,0,2.67
195537,185619,0.682619,0.4657,0,0,2.67
195543,185625,0.511436,0.585192,4.88E-09,0,2.33
195545,185626,0.481608,0.388331,0,0,2
195546,185626,0.490784,0.297957,-1.26E-07,0,2.67
195548,185628,0.355682,0.553938,1.55E-09,0,2
195549,185628,0.0337996,0.897585,1.40E-09,0,2.33
195553,185631,0.254108,0.172807,9.84E-10,0,2.33
195558,185635,0.424669,0.0314053,-4.14E-08,0,1.33
195561,185638,0.697697,0.263801,-4.77E-09,0,3
195562,185639,0.69907,0.14942,7.23E-08,0,2.67
195564,185641,0.690402,0.557111,-3.50E-09,0,3
195567,185644,0.41541,0.247397,1.42E-09,0,1.33
195568,185645,0.266514,0.527253,-4.68E-09,0,2.67
195569,185646,0.613807,0.177458,-7.23E-09,0,2
195572,185648,0.321897,0.241778,1.01E-08,0,2
195573,185649,0.699358,0.0157608,0,0,2.33
195577,185652,0.661933,0.217058,-2.41E-09,0,1.33
195582,185657,0.332838,0.259945,7.26E-11,0,2.33
195584,185659,0.712547,0.620468,-4.91E-09,0,3
195585,185660,0.450572,0.0995406,0,0,3
195586,185661,0.994673,0.285282,3.32E-10,0,2.33
195587,185662,0.67463,0.34017,3.90E-09,0,2.67
195588,185663,0.707348,0.136692,7.38E-10,0,2
195589,185664,0.308168,0.0245048,6.04E-10,0,3
195604,185676,0.624205,0.263045,1.70E-09,0,2.33
195612,185681,0.632797,0.232444,0,0,3
195613,185682,0.190316,0.0851253,5.46E-07,0,1.67
195616,185685,0.334892,0.12302,0,0,3
195619,185688,0.0961047,0.0804407,-7.00E-10,0,2
195620,185689,0.635654,0.556826,6.93E-09,0,2.33
195623,185692,0,0,0,0,2.33
195627,185694,0.378334,0.301984,0,0,1.67
195628,185694,0.0171947,0.21462,-6.67E-09,0,2.33
195629,185695,0.368257,0.103925,6.92E-09,0,2.33
195630,185696,0.492701,0.267622,-4.77E-09,0,2.67
195634,185700,0.483845,0.520807,-2.85E-09,0,2.67
195638,185704,0.615284,0.310465,0,0,2.33
195641,185707,0.100338,0.297218,8.98E-08,0,2.33
195642,185708,0.92799,0.313678,-3.88E-09,0,2.33
195645,185710,0.0402459,-0.00464443,0,0,1
195647,185711,0.185669,0.0825957,0,0,1.67
195649,185713,-0.0770528,0.0172613,-1.57E-08,0,1
195650,185714,0.787115,0.135353,-2.53E-10,0,2
195656,185719,0.334596,0.191435,0,0,2
195657,185719,0.326928,0.258278,-3.92E-09,0,2
195661,185720,0.280077,0.440461,2.02E-09,0,2
195665,185721,0.140436,0.0490531,0,0,2.33
195666,185722,0.634973,0.190935,-2.64E-12,0,2.33
195669,185724,0.466485,0.383369,-1.72E-07,0,2.33
195672,185726,0.228793,0.0520117,4.86E-08,0,2
195673,185727,0.313239,0.201905,0,0,2.67
195674,185728,0.258844,0.0083611,-8.27E-10,0,2.67
195676,185730,0.406726,0.0529506,-2.75E-09,0,2
195677,185731,0.563013,0.182426,9.23E-10,0,2.67
195679,185733,0.400587,0.526963,-1.66E-09,0,2.67
195680,185733,0.382845,0.313164,8.93E-10,0,2
195681,185734,0.61135,0.309754,-2.37E-09,0,2.67
195682,185734,0.31008,0.281448,0,0,2
195684,185736,0.0320301,0.00603626,0,0,1
195685,185736,0.555096,0.38861,-4.77E-09,0,1.67
195689,185740,0.298124,0.151025,0,0,2.33
195691,185741,0.00321643,0.0270761,6.35E-09,0,2.33
195696,185744,0.00514062,0.341745,9.12E-08,0,1.33
195697,185745,0.0334015,0.216832,-2.58E-09,0,2.33
195699,185746,0.28067,0.322573,1.05E-09,0,1.67
195702,185749,0.665332,0.367975,-5.39E-08,0,2.33
195706,185752,0.160433,0.053896,8.39E-10,0,2.33
195710,185755,0.284939,0.176107,3.71E-09,0,2.33
195714,185756,0.160679,0.39361,-1.97E-07,0,2.33
195716,185756,0.201669,0.395029,-1.06E-07,0,3
195720,185757,0.477908,0.28711,-1.12E-07,0,2.33
195724,185761,0.650176,-0.034645,8.09E-09,0,2.33
195727,185763,0.931717,0.266422,-1.26E-07,0,2.67
195728,185763,0.18352,0.237849,4.66E-11,0,2
195730,185765,0.188168,0.131686,0,0,2
195732,185767,0.85446,0.478797,-2.91E-09,0,3
195738,185772,0.0495188,0.0638224,-1.47E-08,0,1.33
195739,185772,0.402443,0.0297658,9.17E-11,0,2
195740,185772,0.538104,0.126818,-2.47E-09,0,1.33
195741,185773,0.0563953,0.205127,0,0,2.67
195742,185774,0.56232,0.45789,1.33E-09,0,2.67
195746,185777,0.105413,0.0519755,4.91E-09,0,2.67
195748,185778,0.580963,0.359065,1.12E-08,0,2
195751,185781,0.763261,0.618779,-4.51E-09,0,1.67
195753,185782,0.402757,0.414351,7.38E-10,0,3
195756,185784,0.44869,0.196716,-7.10E-08,0,2
195759,185785,0.574265,0.687284,0,0,1.33
195763,185788,0.286394,0.0081408,0,0,1
195765,185789,0.497866,0.145379,-1.51E-07,0,2
195770,185794,0.659357,0.271688,0,0,3
195772,185795,0.496697,0.478571,1.85E-08,0,1.67
195778,185800,0.358501,0.396373,5.74E-10,0,2
195779,185801,0.58743,0.435614,-4.77E-09,0,2
195780,185801,0.343912,0.0588498,-6.23E-08,0,2.33
195782,185802,0.545476,0.14457,-1.65E-07,0,2
195783,185802,0.67906,0.395694,-1.65E-07,0,2.33
195785,185803,0.658479,0.634501,0,0,1.67
195789,185806,0.193886,0.0786218,0,0,2.33
195794,185810,0.932709,0.705435,0,0,3
195795,185811,0.202962,0.431474,-9.60E-10,0,2.33
195806,185819,0.353,0.12382,0,0,2.33
195808,185821,0.381275,0.0890229,-4.34E-10,0,2.67
195810,185823,0.812947,0.327498,-5.58E-09,0,2.33
195812,185825,0.421116,0.251488,7.39E-09,0,2.67
195814,185827,-0.000355247,-0.00112894,0,0,1.67
195818,185829,0.999319,0.065102,7.84E-10,0,2.33
195823,185833,0.51147,0.73294,1.31E-09,0,3
195825,185835,0.754127,0.470303,-2.39E-09,0,2.33
195827,185837,0.0649873,0.0139504,3.89E-10,0,3
195828,185838,0.232968,0.0762836,-5.89E-08,0,1.33
195829,185838,0.00653151,0.0203526,2.98E-09,0,2
195830,185839,0.176889,0.0034631,3.59E-09,0,2.33
195831,185840,0.140401,0.0483039,0,0,2.33
195835,185843,0.301913,-0.00369319,5.74E-10,0,1.67
195836,185844,0.122816,0.0593413,0,0,2.33
195837,185845,0.361728,0.0239015,-4.44E-10,0,1.33
195839,185847,0.470162,0.135689,-9.64E-10,0,3
195840,185847,0.00756703,0.0293767,5.74E-10,0,2.33
195847,185852,0.611032,0.241796,-7.84E-09,0,2
195848,185853,0.0487301,0.0161527,1.27E-09,0,2
195850,185855,0.303957,0.10684,-1.97E-07,0,2
195851,185856,0.482077,0.0551183,0,0,1.33
195853,185858,0.533813,0.300483,2.27E-09,0,2.67
195855,185859,0.182168,0.355972,2.53E-11,0,1.67
195856,185860,0.639445,0.30505,3.65E-09,0,1.67
195857,185861,0.468736,0.104439,2.34E-07,0,2.33
195858,185862,0.720764,0.411086,-2.31E-08,0,2
195859,185863,0.391385,0.310145,2.24E-09,0,2.33
195860,185864,0.451761,0.161284,4.66E-11,0,3
195861,185865,0.00126834,0.0738345,1.49E-11,0,2
195870,185872,0.63572,0.0376523,0,0,2
195871,185873,0.279845,0.271796,-2.05E-10,0,2
195873,185875,0.00684222,0.291901,0,0,1
195875,185876,-0.00145423,-0.00123302,0,0,1.33
195881,185881,0.353837,0.203365,-4.77E-09,0,2
195890,185890,0.456399,0.262749,7.46E-10,0,1.33
195893,185891,0.430107,0.323648,4.07E-10,0,2.67
195898,185895,0.150454,0.12811,4.62E-10,0,1.67
195899,185896,0.268947,0.387963,-2.41E-09,0,2.33
195900,185897,0.372836,0.21957,-3.68E-09,0,2.67
195901,185898,0.339801,0.122734,-2.29E-10,0,2
195902,185899,0.244778,0.455671,-1.63E-09,0,2.67
195908,185903,0,0.394924,0,0,3
195915,185909,0.370362,0.0422687,1.61E-09,0,2
195916,185910,0.310575,0.385657,-9.08E-09,0,2
195920,185912,0.222122,0.418243,-4.57E-09,0,2
195921,185912,-0.0136201,0.188225,-3.46E-09,0,2.33
195923,185913,0.160128,0.0695201,-2.35E-11,0,2.67
195924,185914,0.231582,0.0661334,-2.55E-09,0,2
195925,185915,0.898135,0.340751,3.59E-09,0,2
195931,185919,0.342068,0.0418662,2.53E-11,0,3
195935,185922,0.299541,0.467303,-4.09E-09,0,2.67
195936,185923,0.361897,0.311222,-1.91E-10,0,2
195937,185924,0.356772,0.150746,1.63E-09,0,2.67
195940,185926,0.413037,-0.00717062,0,0,1.67
195942,185928,0.440179,0.136767,8.04E-10,0,1.33
195948,185933,0.504057,0.129836,-9.70E-08,0,1.33
195949,185934,0.0963257,0.201152,-2.62E-09,0,2.33
195955,185938,0.886232,0.396608,-2.69E-09,0,2.33
195958,185940,0.177228,0.284082,0,0,1.67
195959,185941,0.473732,0.409991,2.35E-10,0,3
195961,185943,0.629761,0.166541,0,0,2.33
195964,185946,0.418969,0.282179,-6.53E-10,0,2
195965,185947,0.350744,0.180091,-3.39E-09,0,2.67
195966,185947,0.334437,0.180407,-2.37E-09,0,3
195967,185948,0.287787,0.246556,0,0,1.67
195974,185953,0.671604,0.100166,-3.46E-09,0,2.67
195975,185954,0.352896,0.118611,1.02E-07,0,2.33
195976,185955,0.188296,0.341883,8.75E-09,0,1.67
195977,185956,0.988877,0.451272,-5.10E-09,0,2.33
195979,185958,0.244267,0.0266723,-2.52E-09,0,2
195980,185959,0.46341,0.471868,9.86E-09,0,2.67
195982,185961,0.340772,0.154135,5.98E-09,0,3
195984,185962,0.148184,0.120144,0,0,2.33
195986,185963,0.360458,0.22829,-1.00E-09,0,2.67
195988,185964,0.660329,0.182473,-4.10E-12,0,3
195992,185968,0.356986,0.224619,3.72E-09,0,2
195993,185969,0.0106354,0.0880452,0,0,1.33
195995,185970,0.405522,0.0118555,-7.55E-08,0,1.67
195999,185973,0.186199,0.156169,0,0,3
196004,185976,0.283046,0.0726926,0,0,1.67
196015,185985,0.499118,0.356542,-1.06E-08,0,2.67
196016,185986,0,0,0,0,1
196018,185987,0.398142,0.244584,0,0,2.33
196019,185988,-0.040367,-0.0344293,-7.69E-08,0,2.33
196022,185989,0.810774,0.126831,6.57E-10,0,3
196023,185990,0.185067,0.158851,-1.13E-09,0,1.67
196026,185991,0.498253,0.0607119,2.50E-09,0,1.33
196032,185994,0.573607,0.355708,-9.64E-10,0,3
196033,185994,0.760453,0.678234,-1.28E-07,0,2.67
196036,185996,0.560545,0.435924,4.70E-10,0,2
196037,185997,0.712729,0.305756,-1.03E-07,0,2.67
196038,185998,0.503569,0.148318,1.25E-07,0,2.33
196039,185998,0.313047,0.152433,3.09E-08,0,1.67
196041,185999,0.0854667,0.152519,0,0,1.67
196046,186002,0.00597171,0.00044138,0,0,2.67
196047,186003,0.0818979,0.113263,-1.07E-08,0,2.67
196048,186004,0.441922,0.115421,1.66E-08,0,2.67
196051,186006,0.722137,0.662191,-2.95E-08,0,2.67
196053,186008,0.539565,0.403056,-1.18E-09,0,2.67
196054,186009,0.271346,0.0517211,3.71E-09,0,2.33
196065,186015,0.142413,0.0668625,3.71E-09,0,2.33
196066,186016,0.580679,0.386948,2.50E-09,0,2
196067,186017,0.446726,0.0376076,0,0,2
196069,186018,0.627198,0.480776,0,0,2
196071,186019,0.672782,0.126525,1.00E-08,0,3
196072,186019,0.65686,0.12735,2.80E-09,0,1.67
196073,186020,0.571435,0.412283,-3.17E-09,0,3
196075,186022,0.641838,0.476037,-1.10E-09,0,3
196077,186024,0.620676,0.178019,0,0,2.67
196079,186026,0.498485,0.0680355,-1.87E-08,0,1.33
196082,186029,0.362049,0.0265788,1.69E-09,0,2.33
196083,186030,0.627001,0.138277,-3.48E-09,0,2.33
196089,186032,0.107325,0.175472,-6.17E-09,0,1.67
196091,186034,0.343538,0.250973,-9.38E-08,0,2.67
196092,186035,0.652033,0.346703,0,0,2.33
196094,186035,0.0261394,0.0212655,1.90E-09,0,1
196097,186038,0.296674,-0.105541,2.42E-09,0,1
196100,186039,0.264383,0.401041,-1.54E-09,0,2.33
196101,186040,0.246598,0.305332,2.45E-10,0,2.33
196107,186046,0.250183,0.129558,0,0,2.67
196108,186047,0.518063,0.419381,-1.85E-09,0,2.33
196111,186050,0.571061,0.430181,-1.18E-09,0,2.67
196112,186051,0.494851,0.333473,-3.09E-09,0,2.33
196113,186052,0.731538,0.626311,9.35E-12,0,2.33
196114,186052,0.694007,0.454274,-9.09E-10,0,2.67
196115,186053,0.455576,0.677707,1.86E-08,0,2.67
196118,186054,0.671854,0.503039,-3.68E-09,0,2.67
196119,186055,0.32141,0.112502,8.41E-12,0,2
196122,186056,0.0220144,0.100388,-2.30E-09,0,2.33
196123,186057,0.327795,0.0433215,-7.04E-11,0,2
196124,186058,0.424968,0.767765,0,0,2.67
196126,186059,0.0108398,0.105877,-3.24E-09,0,2.33
196128,186061,0.00910813,0.0293804,-4.50E-09,0,1.33
196131,186064,0.55098,0.374001,-1.11E-08,0,2.33
196132,186064,0.000467848,0.00523791,0,0,2
196138,186066,0.407365,-0.0204204,-3.40E-09,0,2
196142,186068,0.0619463,0.0494262,0,0,3
196143,186069,0.164542,-0.0381638,0,0,1.67
196152,186077,0.673592,0.228662,8.93E-10,0,2.33
196155,186078,0.21909,0.0916868,5.98E-09,0,1.33
196156,186079,0.0374659,0.0279927,0,0,1
196158,186081,0.247138,0.136757,-1.48E-08,0,1.67
196159,186082,0.159839,0.0403825,7.46E-10,0,2.33
196160,186083,0.596586,0.477903,-5.10E-09,0,2.33
196161,186084,0.00270813,-0.0324805,0,0,2
196164,186087,0.855812,0.450152,-1.63E-09,0,3
196166,186089,0.521551,0.182709,-4.32E-09,0,2
196172,186094,0.453684,0.230162,2.59E-09,0,2
196173,186095,0.302101,0.11093,0,0,1.67
196176,186097,0.611223,0.312252,3.57E-10,0,1.67
196177,186098,0.245444,0.0815359,-1.31E-09,0,2.67
196179,186099,0.756904,0.531043,-1.06E-08,0,3
196181,186101,0.0992381,0.0636746,0,0,2.33
196187,186104,0.0431365,0.0597375,-9.70E-08,0,2.67
196188,186105,0.587791,0.782383,-1.14E-08,0,3
196191,186107,0.316899,0.00133477,-1.37E-09,0,1.67
196192,186107,0.999735,0.0786154,8.41E-12,0,2.33
196193,186108,0.31252,0.131378,2.10E-07,0,3
196194,186109,0.220888,0.693048,1.99E-08,0,2.67
196201,186116,0.771424,0.292103,-1.83E-09,0,2.33
196213,186126,0.504708,0.0139757,1.61E-10,0,2
196215,186128,0.647166,0.292157,-3.96E-09,0,2.33
196222,186132,0.172001,0.270178,8.51E-08,0,3
196223,186132,0,0,0,0,2.33
196230,186137,0.4069,0.0222434,2.73E-08,0,2.67
196231,186138,0.300258,0.210686,-1.51E-07,0,2.33
196234,186141,0.544778,0.307896,2.07E-10,0,2.67
196239,186145,0.167825,0.0257738,4.50E-08,0,2.33
196242,186148,0.282081,0.0726324,0,0,2.67
196247,186151,0.298442,0.166475,0,0,2.33
196248,186152,0.170649,0.0639187,2.48E-09,0,2.33
196251,186155,0.281103,0.288994,1.75E-08,0,2.33
196253,186156,0.787084,0.24545,-2.78E-09,0,2
196254,186157,0.368696,0.625752,1.85E-08,0,3
196261,186161,0.520919,0.251218,-1.71E-08,0,1.67
196262,186162,0.254943,0.0155333,3.71E-09,0,2
196265,186165,0.682191,0.396547,-2.55E-09,0,2.67
196266,186166,0.437084,0.28281,3.65E-09,0,1.33
196267,186167,0.604025,0.364483,-4.16E-07,0,3
196268,186168,0.0296452,0.0455333,3.70E-10,0,2.33
196269,186168,0.149635,0.0525501,2.01E-10,0,2.33
196272,186171,0.0261877,0.306387,-1.44E-07,0,2.33
196273,186172,0.384438,0.232308,-1.26E-07,0,1.33
196274,186173,0.0581889,0.103924,-4.92E-10,0,1.67
196289,186182,0.328637,0.280026,3.71E-09,0,2.33
196293,186186,0.254484,0.424622,-3.95E-09,0,2.33
196294,186187,0.564327,0.409739,1.63E-09,0,2
196295,186188,0.039784,0.0251532,9.69E-09,0,2
196301,186191,0.216995,0.160341,-3.92E-09,0,2
196305,186193,0.316894,0.184899,0,0,2.33
196308,186194,0.121379,0.248406,7.86E-09,0,2.67
196309,186194,0.135637,0.129566,0,0,1.67
196313,186197,0.487672,0.512888,-1.24E-09,0,2.33
196314,186197,0.483703,0.518954,-1.65E-09,0,3
196316,186199,0.389736,0.114482,1.05E-08,0,2.33
196319,186202,0.537817,0.378048,-5.43E-09,0,2.33
196321,186204,0.0463466,0.144422,-8.84E-09,0,2.33
196325,186208,0.0435422,0.0120969,1.66E-09,0,3
196340,186220,0.0166133,0.00163431,4.50E-08,0,2.67
196344,186224,-0.0292238,-0.0292724,0,0,1
196345,186225,0.0947521,0.129056,1.69E-09,0,2.67
196347,186227,0.477559,0.190319,3.16E-08,0,1.33
196348,186228,0.453495,0.199814,-4.41E-09,0,3
196349,186229,0.00532466,0.00650606,0,0,1.33
196355,186234,0.056044,0.243784,3.67E-09,0,2
196356,186235,0.549028,0.0991162,-2.58E-09,0,1.67
196357,186236,0.450994,0.0314053,-4.14E-08,0,2
196358,186237,0.0233384,0.0468604,-7.50E-08,0,2.33
196362,186241,0.107014,0.0788746,-6.14E-10,0,3
196365,186242,0.0368079,0.0196466,-5.54E-09,0,1.67
196372,186247,0.371253,0.144067,-3.03E-07,0,2.67
196374,186249,0.222273,0.0960287,8.42E-10,0,2
196377,186250,0.277053,0.25731,-1.75E-08,0,2.33
196378,186251,0.355662,0.026951,0,0,2.33
196379,186252,0.622232,0.27576,-1.85E-09,0,2
196380,186252,0.332032,0.152533,-1.85E-09,0,3
196381,186253,0.58579,0.305271,7.54E-08,0,2.67
196383,186254,0.589399,0.234158,1.90E-09,0,2
196384,186255,0.272819,0.163032,1.89E-09,0,2
196385,186256,0,0,0,0,2.33
196389,186260,-0.0585776,0.0353139,0,0,2.67
196391,186262,0.732507,0.517808,-2.72E-09,0,3
196394,186264,0.252779,0.235644,-3.71E-12,0,2.67
196395,186265,0.0124656,0.141047,3.65E-09,0,2
196398,186266,0.0598969,0.056978,5.04E-09,0,1
196399,186267,0.19064,0.132682,4.13E-08,0,2
196403,186268,0.582383,0.619505,-1.47E-09,0,2.67
196404,186269,0.338506,0.0808495,6.76E-08,0,2.33
196405,186270,0.471443,0.21785,0,0,2.33
196406,186271,0.340961,0.66662,2.21E-09,0,2.67
196407,186271,0.237525,0.386161,2.48E-09,0,2.33
196413,186276,0.411596,0.0621046,-1.81E-07,0,1.67
196416,186279,0.127017,0.198139,-5.10E-09,0,1.67
196418,186281,0.596158,0.169228,-1.75E-07,0,3
196420,186283,0.503749,0.372916,5.64E-10,0,2.33
196422,186285,0.784816,0.510415,1.22E-08,0,3
196425,186288,0.644307,0.077466,7.84E-10,0,2.67
196435,186292,0.272868,0.241011,-2.62E-09,0,3
196437,186294,0.429543,-0.00507556,0,0,1.33
196443,186298,0.716767,0.289956,3.56E-09,0,3
196445,186300,0.238731,0.180823,4.02E-09,0,2
196448,186302,0.774228,0.495926,-5.10E-09,0,2.33
196449,186302,0.618147,0.53698,-2.73E-09,0,3
196451,186304,0.485292,0.181118,0,0,3
196452,186305,0.0134713,0.0734248,2.46E-08,0,1.67
196455,186308,0.055651,0.0722313,0,0,2.67
196459,186310,0.596395,0.411722,-6.05E-13,0,3
196460,186311,0.155655,0.0385375,1.27E-09,0,1.67
196462,186313,0.66397,0.219853,2.13E-09,0,3
196467,186317,0.770092,0.466844,-8.67E-10,0,2.67
196468,186318,0.797085,0.167363,7.75E-09,0,3
196471,186321,0.232596,0.219908,-1.06E-09,0,2.67
196473,186322,0,0,0,0,3
196476,186324,0.297458,0.150064,-1.11E-08,0,2.33
196477,186325,0.52345,0.126593,-2.27E-10,0,2.67
196479,186327,0.452754,0.235772,-4.68E-09,0,2.33
196480,186328,0.35231,0.0902687,-1.71E-07,0,3
196481,186329,0.557239,0.317531,-6.56E-09,0,2
196485,186331,-0.0100462,0.0349636,-5.24E-10,0,2
196489,186333,0.498468,0.490207,-1.32E-11,0,2.67
196490,186334,0.551624,0.143085,-1.27E-07,0,2.33
196494,186338,0.298405,0.319483,-2.41E-09,0,2
196495,186339,0.0145605,0.0225322,-3.96E-09,0,2
196499,186343,0.597884,0.430147,0,0,2
196501,186345,0.88562,0.433208,6.08E-09,0,2.33
196505,186348,0.00929656,0.305468,0,0,1.33
196507,186350,0.375525,0.205727,-2.41E-09,0,2
196512,186353,-0.00429759,0.000600226,-9.38E-08,0,2.33
196525,186363,0.0937933,0.100029,0,0,2
196527,186365,0.386081,0.114907,4.41E-09,0,2.33
196528,186365,0.373071,0.075862,2.73E-08,0,2.33
196531,186367,0.37417,0.149656,-3.71E-12,0,2.33
196532,186368,0.552212,0.48802,0,0,2.33
196536,186369,0.518751,0.381661,-5.51E-09,0,2
196539,186371,0.129318,0.0686584,1.76E-09,0,3
196540,186371,0.0397525,0.490579,-7.83E-08,0,2
196542,186373,0.517643,0.182942,-1.26E-07,0,2.33
196543,186374,0.401565,0.139836,1.85E-09,0,1.67
196547,186376,0.550185,0.479382,5.36E-09,0,2.33
196551,186379,-0.00124902,0.065451,0,0,2.33
196554,186380,0.575512,0.486056,-2.69E-09,0,2.67
196557,186382,0.492739,0.515956,-1.25E-07,0,2.67
196558,186383,0.442738,0.51862,-3.45E-11,0,2
196561,186385,0.496469,0.165428,1.46E-11,0,2.33
196564,186386,0.664664,0.507873,-2.41E-09,0,3
196565,186387,0.00914008,0.304601,2.77E-09,0,2
196569,186390,0.694014,0.407884,1.85E-09,0,2.33
196570,186391,0.365478,0.0491163,1.12E-09,0,2.67
196571,186392,0.65473,0.325543,8.81E-10,0,2.67
196574,186393,0.430468,0.0965459,0,0,3
196581,186398,0.398184,0.175639,-1.51E-07,0,3
196585,186402,0.495234,0.223657,-1.71E-08,0,2.33
196586,186403,0.289851,0.150064,-1.11E-08,0,2.33
196588,186405,0.527694,0.333257,-1.03E-09,0,2.33
196591,186407,0.614113,0.266414,-1.37E-09,0,2
196593,186409,0.0967614,0.0874664,-7.20E-08,0,2.67
196596,186412,0.461113,0.310562,3.78E-10,0,2.67
196599,186415,0.149106,0.173372,1.38E-08,0,2.33
196603,186417,0.108037,0.135537,0,0,2
196604,186418,0.331787,0.0853989,-4.38E-09,0,3
196607,186419,0.134206,0.0337086,0,0,1.67
196608,186420,0.383119,0.359316,-3.45E-11,0,2.67
196609,186420,0.375697,0.163209,7.40E-09,0,2.33
196610,186421,0.578083,0.0180573,-4.51E-09,0,2.33
196613,186423,0.488383,0.343571,3.17E-08,0,2.33
196614,186424,0.366778,0,0,0,1.33
196628,186435,0.271064,0.130651,7.56E-09,0,2
196633,186437,0.514244,0.278441,4.69E-09,0,2.33
196636,186438,0.835026,0.312858,2.23E-07,0,3
196638,186440,0.616525,0.402802,0,0,2
196649,186447,-0.00197623,0.0672306,-4.00E-09,0,1.33
196654,186450,0.343898,0.34051,-4.77E-09,0,2.33
196658,186454,0.416889,0.301637,-1.06E-08,0,1.67
196663,186458,0.602796,0.0501579,-5.10E-09,0,2.33
196666,186460,0.0595765,0.0572715,5.04E-09,0,2
196668,186462,0.35781,0.536225,4.49E-09,0,2.67
196671,186464,0.00524027,0.0281684,-1.63E-09,0,2.67
196677,186467,0.771112,0.196234,1.18E-11,0,2.33
196680,186470,0.655168,0.253193,0,0,2.33
196681,186471,0.535612,0.171413,-1.73E-13,0,2
196684,186474,0.234525,0.00777671,0,0,2
196687,186477,0.676214,0.0765209,0,0,2.67
196690,186480,0.998068,0.159491,-2.41E-09,0,2.33
196698,186485,0.584773,0.0442048,5.68E-10,0,2.33
196703,186489,0.117217,0.0143211,9.69E-09,0,2.33
196704,186490,0.438324,0.338201,5.65E-09,0,1.67
196705,186491,0.712787,0.698212,0,0,2.33
196711,186496,0.616958,0.261146,-3.68E-09,0,2.67
196715,186499,0.60515,0.600033,2.21E-09,0,3
196717,186500,0.767007,0.185217,2.34E-09,0,2.67
196718,186501,0.371398,0.214231,0,0,2.67
196724,186505,0.0101365,0.199582,-4.43E-08,0,1.67
196728,186507,0.0534525,0.0721847,-7.23E-11,0,2
196729,186508,0.496947,0.302635,0,0,1.67
196732,186511,0.487691,0.152811,-3.75E-11,0,2.67
196735,186512,0.421436,0.301327,-5.89E-08,0,2.33
196737,186514,0,0,0,0,2
196740,186517,0.152034,0.0482596,0,0,2
196742,186518,0.16792,0.017723,2.74E-07,0,2.33
196751,186523,0.202637,0.339977,-3.60E-07,0,3
196755,186526,0.0451062,0.0347076,-1.85E-09,0,1.33
196759,186530,0.00405795,0.000624431,-1.19E-09,0,1.33
196763,186534,0.329247,0.147435,0,0,2
196768,186537,0.32152,0.148571,-2.75E-09,0,2
196769,186537,0.570835,0.276397,-1.34E-09,0,2.33
196770,186538,0.0218596,0.0241532,1.88E-09,0,2
196771,186539,0.538496,0.242411,2.85E-09,0,3
196772,186540,0.568941,0.382028,-5.43E-09,0,2
196775,186543,0.606138,0.0380791,-5.87E-09,0,2
196776,186544,0.511305,0.675592,1.99E-08,0,3
196777,186545,0.502984,0.404317,6.21E-13,0,3
196780,186548,0.211261,0.0197765,1.67E-09,0,2.33
196781,186549,0.568348,0.306762,-5.10E-09,0,2
196788,186554,0.370539,0.145223,-4.77E-09,0,2
196791,186556,0.281746,0.207419,-9.32E-09,0,2
196793,186558,0,0.0133758,0,0,2.67
196794,186559,-0.0138203,0.104333,0,0,2.67
196795,186559,0.471452,0.205401,-2.56E-09,0,2
196799,186563,0.403808,0.0307683,4.63E-08,0,2.67
196800,186564,0.110297,0.0403385,-1.29E-09,0,1
196803,186566,0.838775,0.246828,-1.50E-10,0,2
196806,186569,0.236985,0.073574,0,0,2
196810,186570,0.539758,0.241779,-2.35E-10,0,2
196811,186570,0.0163731,0.0551347,0,0,2
196813,186572,0.391655,0.205219,1.22E-11,0,3
196815,186573,0.35659,0.217872,0,0,1
196816,186574,0.27114,0.221,0,0,3
196817,186574,0.27114,0.221,0,0,2.33
196818,186575,0.0345518,0.174722,0,0,2
196819,186576,0.179532,0.387721,1.14E-09,0,2.33
196822,186578,0.102304,0.150276,0,0,2
196823,186578,0.0829987,0.114224,0,0,2
196824,186579,0.398775,0.277941,0,0,2
196828,186582,0.678522,0.144319,-7.10E-08,0,2
196831,186583,0.34621,0.077175,-1.75E-11,0,2.33
