id,product_uid,relevance,similarity_search_term_to_title,similarity_search_term_to_description,similarity_search_term_to_brand,similarity_search_term_to_materials
198198,187614,2.67,0.507797,0.452171,-0.0140577,0
198199,187614,2.33,0.556955,0.426226,-0.0140577,0
198200,187615,2,0.834019,0.0996666,-0.26298,0
198207,187618,1,0.354194,0.0873386,0.0803862,0
198209,187620,3,0.258803,0.38515,0,0
198210,187621,2.33,0.698682,0.380296,0.999999,0
198213,187624,3,0.0502485,0.235876,-1.60E-05,0
198218,187627,2,0.469991,0.699012,3.12E-06,0
198219,187628,2.33,0.761163,0.799651,-0.320308,0
198222,187631,1.67,0.358587,0.0755516,0.0116413,0
198227,187634,1.33,0.171261,0.265474,-0.147632,0
198231,187638,2.67,0.329453,0.331439,0,0
198232,187639,2.33,0.407012,0.711362,-0.00357442,0
198234,187641,2.33,0.502221,0.194273,0.0131641,0
198235,187642,2.33,0.324133,0.255567,1,0
198238,187645,1.33,0.720963,0.566235,0.00058119,0
198239,187646,2.33,0.306213,0.214898,-2.84E-05,0
198240,187647,2,0.697958,0.337528,-0.000371919,0
198242,187648,2.33,0.129343,0.309734,0,0
198243,187649,1.67,0,0,0,0
198245,187650,2.33,0.444041,0.672964,0.000377743,0
198252,187656,1.67,0.999993,0.826732,0.0011033,0
198253,187657,2.33,0,0,0,0
198256,187658,2.67,0.380531,0.251203,-1.35E-08,0
198259,187661,2.67,0.348405,0.0958098,0.000154851,0
198261,187662,1.67,0.363284,0.177155,0,0
198265,187663,1.33,0.497384,0.242367,0.00129158,0
198276,187671,2.67,0.325727,0.250975,-7.10E-10,0
198279,187673,2.67,0.0523414,0.218665,1,0
198294,187685,2.67,0.398765,0.0347474,0.99999,0
198296,187687,2.67,0.737332,0.729732,-0.0733446,0
198299,187690,2.67,0.890767,0.507432,0,0
198302,187692,3,0.869533,0.33098,-0.000109063,0
198314,187700,2.67,0.448806,0.0765436,0,0
198326,187708,2.67,0.200777,0.012822,-0.000194332,0
198328,187710,2.33,0.593348,0.587274,-0.0740128,0
198329,187711,2,0.242346,0.132658,-0.160202,0
198330,187712,1,0.0390918,0.331091,-5.32E-06,0
198331,187713,2,0.416493,0.562204,0.00717026,0
198332,187714,2.67,0.304485,-0.00243641,-4.09E-05,0
198334,187716,2,0.693307,0.638245,0.00652842,0
198335,187717,2.67,0.552801,0.503751,-0.000515506,0
198336,187718,2.67,0.306176,0.396621,0.999857,0
198340,187722,1.67,-0.104073,0.0162533,-0.00358036,0
198346,187726,1.67,0.503863,0.10295,0.0711505,0
198351,187730,3,0.968455,0.433919,7.48E-07,0
198353,187731,2,0.436238,0.201104,0,0
198360,187736,2.67,0.775439,0.191225,0.00685077,0
198362,187737,1.67,0.575596,0.443479,0.0157298,0
198366,187741,2.67,0.581645,0.386415,0,0
198367,187742,2.33,0.828142,0.296086,0.621874,0
198368,187743,2,0.589594,0.523251,-0.0372014,0
198370,187745,2.67,0.446343,0.788645,-0.00153475,0
198371,187746,1,0,0,0,0
198378,187749,2.33,0.658729,0.321704,-0.00656188,0
198382,187753,2,0.804717,0.153243,9.46E-08,0
198387,187758,2.33,0.608865,0.189626,-1.11E-08,0
198388,187759,1.33,0.768021,0.270456,0.181666,0
198391,187761,2.67,0.0795136,0.191541,0.0037255,0
198392,187762,2,0.439996,0.0928295,0.933757,0
198395,187764,2,0.32489,0.310012,0.00361077,0
198398,187767,3,0.210994,0.194535,0.00531568,0
198400,187769,2.33,0.03989,0.376659,-3.23E-05,0
198406,187770,2,0.774053,0.627688,0.820424,0
198408,187770,3,0.812373,0.646114,1,0
198411,187771,3,0.425437,0.289705,-0.0386775,0
198414,187774,2.67,0.680163,0.578911,1,0
198420,187779,3,0.592427,0.778986,0,0
198422,187780,2.67,0.455448,0.343493,4.25E-05,0
198425,187782,1.33,0.548461,0.61938,-0.192849,0
198426,187783,3,0.805285,0.266304,0.999727,0
198430,187785,2.33,0.306592,0.341872,-0.00906612,0
198433,187788,2.33,0.576901,0.486108,1,0
198434,187789,1.67,0.631266,0.506837,1.15E-05,0
198438,187792,2.67,0.0720021,0.306389,-1.13E-06,0
198440,187793,3,0.287559,0.175877,-0.0469696,0
198449,187800,2,0.284017,0.464869,-3.23E-05,0
198454,187804,1,0.291283,0.152892,0.0391624,0
198457,187806,3,0,0,0,0
198458,187807,3,0.0444274,0.366402,4.92E-06,0
198462,187810,2,0.689306,0.395906,0.00381662,0
198463,187811,2.33,0.962737,0.63879,0.0159377,0
198465,187813,2.33,0.00598303,0.0504962,-0.0719149,0
198471,187816,2.67,0.716279,0.715822,4.25E-05,0
198476,187821,2.33,0.137032,0.327123,0,0
198481,187825,3,0.258093,0.142709,0,0
198482,187826,2.67,0.685347,0.461998,-0.00221264,0
198483,187827,2,-0.0188498,-0.0107806,0.0466645,0
198487,187830,2.67,0.653329,0.489418,0.00670448,0
198489,187832,2,0.329303,0.295482,-0.0412736,0
198498,187838,2.33,0.177264,0.100453,1.13E-08,0
198502,187840,2.33,0.39007,0.253632,1,0
198511,187847,2.33,0.277469,0.308238,-0.0926708,0
198512,187847,3,0.625555,0.418945,-0.00612183,0
198516,187851,2,0.337656,0.170996,-3.18E-08,0
198518,187853,2.67,0.572315,0.307518,-0.0604894,0
198519,187854,2.33,0.440312,0.224132,-0.0555789,0
198525,187858,3,0.569214,0.338639,-0.00498316,0
198526,187859,2.33,0.458188,0.175282,0.999999,0
198531,187861,2,0.317962,0.0837468,-0.00727108,0
198537,187866,2.67,0.884813,0.740103,0.820457,0
198541,187869,1.67,0.711268,0.647129,0.00771875,0
198543,187870,2.67,0.415482,0.544452,0.0126647,0
198545,187871,2.33,0.423539,0.162275,0.323562,0
198554,187876,2.33,0.807344,0.662426,-0.0056428,0
198555,187877,2,0.501801,0.394679,-0.0411339,0
198558,187878,2.33,0.497372,0.402029,-0.00980445,0
198560,187879,2.67,0.55502,0.36698,0.999088,0
198562,187880,2.33,0.944311,0.600244,0.980841,0
198565,187883,2.33,0.418854,0.379494,0.887032,0
198567,187884,2.33,0.465212,0.663715,-0.022778,0
198572,187888,2.33,0.293996,0.373892,0.904674,0
198577,187893,1.67,0.175377,0.351807,-0.0109548,0
198583,187896,3,0.778892,0.521769,-0.00996571,0
198585,187898,2.33,0.222954,0.217142,-0.000363933,0
198586,187899,2,0.0895937,0.403556,-0.00443189,0
198587,187900,2.33,0.36082,0.252009,0.0197831,0
198588,187901,2.67,0.198791,0.324708,0.00157569,0
198590,187903,1.67,0.486621,0.381845,0,0
198596,187907,2,0.762982,0.634641,0.999784,0
198600,187910,2,0.580526,0.47691,0,0
198613,187920,1.67,0.478986,0.264819,0.00920667,0
198615,187922,1,0.193726,0.0808931,0.000725837,0
198618,187925,2,0.39191,0.0357816,0.0162096,0
198621,187927,1.67,0.377162,0.489599,2.32E-05,0
198622,187928,2.33,0.43653,0.210209,-0.0768862,0
198623,187929,2,0.440105,0.58965,0.0184197,0
198624,187930,3,0.528383,0.41604,4.09E-05,0
198625,187931,3,0.0469644,0.241165,-0.000518101,0
198628,187933,2.33,0.26244,0.0893555,-1.09E-08,0
198630,187934,2.67,0.832473,0.571196,0.0893514,0
198632,187936,2,0.328336,0.0127812,0.00805491,0
198633,187937,2.67,0.452389,0.337918,0.0460662,0
198635,187938,2.33,0.331102,0.407015,0,0
198637,187940,3,0.394116,0.47817,0.000164863,0
198638,187941,3,0.466027,0.431637,1.27E-06,0
198641,187944,2.67,0.537876,0.602802,1.54E-05,0
198643,187945,3,0.458045,0.633272,1.06E-05,0
198648,187949,2,0.258753,0.0831492,0.0206422,0
198657,187955,2.33,0.442841,0.708266,0.99692,0
198662,187960,2,0.41155,0.316699,0.00681466,0
198666,187963,1.67,0.617966,0.651887,0.0090587,0
198672,187967,2.33,0.22874,0.424625,-0.0552396,0
198674,187969,2.33,0.168296,0.371398,0.125574,0
198675,187970,2.33,0.586296,0.779207,-0.0153636,0
198677,187971,2,0.818041,0.548544,0.0229479,0
198678,187972,2,0.410838,0.541476,0,0
198679,187973,2,0.394135,0.165218,0.0244913,0
198682,187974,2,0.027049,0.0690919,-0.00158536,0
198684,187976,2,0.0465392,0.433335,-0.0849996,0
198685,187977,2.33,0.68532,0.581794,0.808624,0
198692,187982,3,0.364131,0.516991,-1.60E-09,0
198695,187985,2.33,0.576047,0.345183,0.918101,0
198697,187987,2,0.271852,0.327483,1,0
198698,187988,2.67,0.889263,0.626433,-8.04E-05,0
198704,187993,1,0.33092,0.216899,0.00152566,0
198705,187994,2.33,0.629791,0.170885,-0.0768858,0
198706,187995,1.67,0.742404,0.317708,0.789522,0
198710,187998,1.67,0.462614,0.436738,-0.07297,0
198713,188001,2.33,0.337982,0.206454,6.62E-05,0
198715,188002,2.33,0.384131,0.261135,0.997957,0
198717,188004,2,0.0828776,0.0138051,0.999594,0
198723,188008,2,0.20672,0.030445,0,0
198731,188014,2.67,0.792536,0.303844,0.711792,0
198732,188015,3,0.557388,0.642857,-0.158135,0
198740,188020,2.67,0.0414603,0.415811,-0.000111129,0
198747,188024,2.33,0.34066,0.374721,1.02E-05,0
198751,188028,2.67,0.730109,0.329232,-9.14E-05,0
198752,188029,1.67,0.258424,0.279036,-0.000205117,0
198753,188030,2.67,0.253686,0.0668565,0.0406459,0
198755,188032,2.33,0.193045,0.320115,-0.00637272,0
198758,188033,2.67,0.277666,0.104588,-0.0071468,0
198760,188035,1.67,0.340747,0.558017,0.130435,0
198761,188036,2.33,0.361644,0.395491,0.000824932,0
198765,188039,2.67,0.733707,0.205328,0.995653,0
198767,188041,1.67,0.814977,0.791444,0.00058119,0
198772,188045,3,0.584678,0.290421,0.999977,0
198776,188049,2.33,0.353046,0.460148,0.00017768,0
198778,188050,1.67,0.739615,0.412344,-0.0299382,0
198782,188053,2.33,0.246968,0.460773,0.0292561,0
198784,188054,3,0.833739,0.554779,0.000411696,0
198790,188058,2,0.146685,0.44524,-0.0360348,0
198792,188060,2.33,0,0,0,0
198794,188061,2.33,0.287792,0.296996,0.0113914,0
198795,188061,2.67,0.337333,0.147314,-9.09E-05,0
198802,188066,2.33,0.519766,0.349602,-0.177662,0
198809,188072,2,0.30815,0.000200912,-4.09E-05,0
198811,188074,2.33,0.210027,-0.0403471,-3.60E-05,0
198812,188074,2.33,0.356425,0.525312,5.73E-06,0
198819,188077,1.33,0.577277,0.250301,0.542762,0
198822,188079,1.67,0.132048,0.128167,0.00303718,0
198823,188080,2,0.50729,0.354475,-7.23E-09,0
198825,188081,2.67,0.429644,0.557351,0.310592,0
198826,188082,2.67,0.674003,0.586262,0.000580749,0
198829,188084,1.67,0.511907,0.310429,0.00326761,0
198831,188085,2,0.588912,-0.00937395,1,0
198836,188090,1,0.317283,0.0550205,0.0803862,0
198838,188091,2.67,0.424815,0.555532,0.00423472,0
198840,188092,2.33,0.600756,0.548715,0.0105541,0
198842,188093,2.33,0.405392,0.320612,1.96E-05,0
198844,188095,1.67,0.456941,0.362331,0.3362,0
198850,188099,2.33,0.0529273,0.0589544,0.000712469,0
198863,188111,2,0.0739857,0.135438,0.136483,0
198865,188113,2,0.24672,0.303325,-0.0131916,0
198866,188114,2,0.280819,0.18776,-0.0315131,0
198868,188116,2,0.391394,0.205019,1,0
198871,188119,2.33,0.779798,0.717276,-3.46E-10,0
198873,188121,2,0.593549,0.500473,0.0955048,0
198874,188121,2,0.317674,0.107234,1,0
198877,188123,2.33,0.723712,0.0383722,-0.171079,0
198883,188126,2,0.550048,0.390753,0.77232,0
198885,188126,2.33,0.623945,0.368623,0,0
198888,188127,1.67,0.451953,0.107612,-0.0224582,0
198889,188128,2.33,0.345156,0.0642762,-0.0416041,0
198890,188129,3,0.59372,0.484654,0.862111,0
198892,188129,2.67,0.703814,0.465091,0.0127568,0
198896,188133,1.67,0.00475229,0.115164,0,0
198898,188135,2,0.168103,0.293288,-0.0963299,0
198904,188139,2.33,0.122423,0.440991,0.0525455,0
198907,188142,2.67,0.428443,0.202461,-1.43E-07,0
198920,188152,3,0.623614,0.140026,0.000676965,0
198922,188154,2.33,0.81055,0.238281,1.71E-08,0
198925,188155,1.33,0.117652,0.186794,-0.0121773,0
198930,188158,2,0,0,0,0
198931,188159,1.67,0.082946,0.0120477,0.999594,0
198933,188161,2.67,0.0650461,0.322577,0.268188,0
198935,188163,2.33,0.626921,0.255498,-0.0855612,0
198936,188164,2,0.383505,0.572154,0.0800506,0
198939,188166,2.33,0,0,0,0
198943,188169,2.67,0.871583,0.496829,-0.210257,0
198950,188175,1.33,-0.0231202,0.0302383,-0.00834361,0
198951,188176,2.33,0.930366,0.553613,-0.0238289,0
198956,188180,2.33,0.343295,0.238194,8.72E-07,0
198957,188181,1,0.394195,0.27955,-0.00973207,0
198958,188181,2.67,0.31146,0.261271,-0.00334106,0
198959,188181,2.33,0.0710889,0.197892,-0.00329878,0
198965,188185,3,0.83569,0.73694,-0.0183023,0
198966,188185,1.33,0.722865,0.752336,0.260118,0
198968,188186,2,0,0,0,0
198969,188187,2,0.318512,0.0353092,-0.000255315,0
198970,188188,2,0.420042,0.155493,-6.14E-05,0
198972,188189,2.33,0.582326,0.644861,0.0254132,0
198983,188195,1.67,0.504644,0.265217,0.14959,0
198990,188200,2,0.348286,0.156513,0.792237,0
198991,188201,2.33,0.649544,0.829537,0.998905,0
198992,188202,2,0.256597,0.212742,-1.51E-08,0
198995,188204,2.33,0.741884,0.589232,0.00466274,0
198997,188206,2.67,0.268984,0.525804,0.00135081,0
198999,188207,2.67,0.571651,0.127382,-2.87E-05,0
199001,188208,2.67,0.616356,0.201966,-1.64E-08,0
199007,188214,1.67,0.579339,0.12422,0.063558,0
199009,188216,2.33,0.0075522,0.159465,0,0
199010,188217,2.67,0.602461,0.434393,0.999977,0
199012,188219,2.67,0.596349,0.385005,0.64167,0
199015,188222,2.33,0.101918,0.141633,-0.00443189,0
199017,188224,1.67,0,0,0,0
199019,188226,1.33,0.743794,0.596978,0.811912,0
199021,188227,2.33,0.576759,0.41982,0.112596,0
199025,188229,1,-0.0293457,0.113976,0,0
199026,188230,2.67,0.602818,0.589519,-2.41E-07,0
199028,188231,3,0.813865,0.674531,0.999998,0
199029,188232,2.33,0.298386,0.283438,0,0
199033,188236,2.33,0.768064,0.593219,0.000135613,0
199034,188237,2.67,0.986124,0.208616,-0.000118051,0
199035,188238,1.67,0.396244,0.566588,0.00585624,0
199037,188240,2,0.66313,0.154987,0,0
199038,188240,2.67,0.165958,0.0319781,0.7322,0
199039,188241,3,0.493665,0.286947,0.000888195,0
199041,188243,3,0.0670886,0.0886006,-0.0224262,0
199042,188244,1.67,0.121037,0.125199,0.000217201,0
199046,188247,3,0.680884,0.52609,1,0
199049,188250,2.33,0.673913,0.409173,0.971753,0
199050,188251,3,0.134922,0.162809,-0.0146631,0
199051,188252,3,0.210343,0.0199112,-0.000194332,0
199052,188253,2.33,0.370352,0.031647,0.0087154,0
199053,188254,2,0.596153,0.156143,-0.00111885,0
199055,188255,2.67,0.636253,0.51653,0,0
199057,188257,1.33,0.0675226,0.125199,0.000217201,0
199061,188261,2.67,0.80756,0.23957,0.0424036,0
199063,188263,2,0.306857,0.0313582,5.55E-07,0
199064,188264,2.33,0.402179,0.46446,0,0
199067,188266,1.67,0.00294453,0.00975441,0.0293199,0
199070,188268,2,0.334212,0.302272,-5.87E-05,0
199075,188271,2.33,0.842853,0.777997,0.0167361,0
199076,188271,2,0,0,0,0
199081,188274,2,0.723008,0.528053,0.656357,0
199085,188277,1,0.508032,0.344192,0,0
199087,188278,2.67,0.0579722,0.269725,0.0212315,0
199088,188279,2.33,0.671737,0.548159,0.00410428,0
199091,188282,2.67,0.559861,0.601671,-0.00031713,0
199094,188284,2,0,0,0,0
199095,188284,2.33,0.528694,0.295744,0,0
199096,188285,2,0.587451,0.638827,-0.103799,0
199099,188288,2.33,0.372119,0.338651,0.0500098,0
199100,188289,2,0.61797,0.610583,0,0
199101,188289,3,0.626756,0.585009,0.00188599,0
199102,188290,1.67,0.0298546,0.185001,1.73E-07,0
199103,188291,1.67,0.72631,0.522154,0.999687,0
199104,188292,2.33,0.466213,0.259826,0,0
199108,188296,2.67,0.803995,0.538008,0.000245264,0
199110,188298,1.67,0.371911,0.369309,-0.0368588,0
199112,188300,2,0.560268,0.184842,0,0
199115,188301,2,0.435614,0.113479,0.933757,0
199120,188306,2,0.671757,0.439237,0.0932979,0
199121,188307,2.33,0.690684,0.270421,-0.00349737,0
199122,188308,2.33,0.756628,0.663349,1,0
199129,188313,2.67,0.781796,0.718867,0.000434085,0
199132,188315,3,0.437586,0.230584,0.047957,0
199133,188316,2,0.621388,0.504195,0.0283742,0
199135,188317,2.33,0.336671,-0.00380413,-0.0764718,0
199146,188326,3,0.717503,0.533268,0.189333,0
199147,188327,1.67,0.527418,0.383838,0.778171,0
199152,188332,2,0.0440894,0.253237,0.202309,0
199153,188333,3,0.740627,0.545521,3.49E-05,0
199156,188335,2.67,0.35169,0.402448,0.000165504,0
199158,188337,2,0.473314,0.474417,0.000216131,0
199161,188340,2.67,0.857872,0.40338,-0.00838357,0
199162,188341,2.67,0.406337,0.381631,-6.93E-07,0
199169,188344,1.67,0.407108,0.163567,-4.87E-05,0
199173,188348,2.67,0.083846,0.283991,-0.0438639,0
199175,188349,2.33,0.254641,0.160418,0.011089,0
199176,188350,2.67,0.268812,0.640652,1.96E-05,0
199180,188354,2,0.475815,0.336192,0,0
199181,188355,3,0.373578,0.55356,-0.000430536,0
199182,188356,3,0.499225,0.675446,-0.00807188,0
199186,188359,2.67,0.621956,0.511917,0.884922,0
199191,188364,3,0.572929,0.482094,0.0351941,0
199196,188367,1.67,0.275689,0.0672043,0,0
199201,188369,2.33,0.00758047,0.0333784,-0.00215611,0
199203,188370,3,0.718488,0.250374,-7.34E-06,0
199204,188370,2,0.428196,0.206374,0.999819,0
199206,188371,2.33,0.624158,0.671355,0,0
199209,188374,3,0.720538,0.72946,0.0196394,0
199210,188375,2,0.345492,0.265412,-0.0576275,0
199212,188376,3,0.97307,0.633068,-0.0407991,0
199213,188377,2,0.0272168,0.223777,-2.67E-05,0
199215,188378,1.67,0.5833,0.198936,0.00075124,0
199219,188380,1.67,0.511842,0.598395,-3.62E-06,0
199221,188381,2.33,0.678427,0.434198,0.0815065,0
199228,188387,1.33,0.00200039,0.0460896,-0.000473067,0
199238,188392,3,0.884849,0.333555,0,0
199240,188393,2,0.168927,0.302212,-0.171142,0
199241,188393,2.33,0.0134252,0.262619,-0.0151101,0
199245,188397,1.33,0.812748,0.264972,0.758066,0
199248,188398,2.67,0.653084,0.294304,0.000894368,0
199256,188404,2.33,0.709171,0.310043,0.894928,0
199260,188407,2.33,0.467732,0.765539,-0.0287046,0
199261,188408,1.33,0.00243597,0.164985,0.000202093,0
199267,188414,2,0.153397,0.128303,-0.00220347,0
199276,188420,2.67,0.274139,0.260189,0.116628,0
199279,188423,2,0.30432,0.273588,-0.00185421,0
199280,188424,2,0.706024,0.625308,0.0038151,0
199285,188429,2.33,0.449958,0.788707,0,0
199286,188430,3,0.253261,0.279025,-0.00881509,0
199288,188432,2.67,0.807421,0.164549,-0.0219841,0
199289,188433,2,0.419749,0.333521,-0.0649057,0
199290,188434,1.33,0.349656,0.147574,0.747615,0
199296,188440,2.33,0.367713,0.260626,1,0
199297,188441,2.33,0.333095,0.194514,0.00727003,0
199298,188442,1.33,0.309003,0.343353,-4.11E-07,0
199300,188444,2.33,0.699766,0.30039,0.110582,0
199301,188445,3,0.560889,0.319773,1.14E-05,0
199306,188449,3,0.532889,0.2115,0.999745,0
199307,188450,2.33,0.43647,0.110874,0,0
199309,188452,3,0.459237,0.13853,-0.0001106,0
199312,188454,2.67,0.55109,0.271492,0.616306,0
199316,188457,2,0.0871299,0.332398,7.04E-09,0
199321,188461,3,0.624124,0.532498,-0.00090808,0
199323,188462,2.33,0.898829,0.550687,0.983173,0
199325,188462,1.67,0.692156,0.544213,0.995105,0
199327,188464,2,0.158125,0.185166,1.94E-05,0
199329,188465,2.67,0.47421,0.642037,-4.39E-08,0
199330,188466,3,0.441876,0.232734,-7.27E-05,0
199335,188469,2,0.241669,0.4292,-0.000772767,0
199336,188470,2.33,0.527783,0.198059,0.0348512,0
199341,188473,2,0.399892,0.684427,-1.12E-05,0
199343,188473,1.67,0.50873,0.0663551,0.998753,0
199348,188478,2,0.468437,0.567876,-1.06E-07,0
199349,188479,2.33,0.518528,0.219989,-0.00497306,0
199351,188481,2.67,0.47634,0.499047,1,0
199356,188485,2.67,0.297826,0.25959,0.132562,0
199358,188487,2.67,0.711652,0.390019,-3.47E-08,0
199362,188490,1.33,0.0622985,0.0343793,0.223884,0
199363,188491,2.33,0.336332,0.696668,0.000235084,0
199366,188494,1.67,0.615755,0.31726,0.0789624,0
199367,188495,1.67,0.512734,0.725253,0.255508,0
199370,188497,2.67,0.0361075,0.151915,1,0
199371,188498,1,0.328815,0.5408,0.964425,0
199381,188505,2,0.514979,0.523548,0.147556,0
199388,188512,2.33,0.612392,0.31176,0.830554,0
199389,188513,2,0.459069,0.762261,0.049645,0
199390,188514,2.67,0.708181,0.777038,0.999721,0
199399,188519,1.67,0.52933,0.270731,-0.0128602,0
199402,188521,2.67,0.422179,0.642103,-0.017062,0
199409,188528,2.67,0.617939,0.579296,0.00013693,0
199410,188529,2.33,0.36265,0.333084,0.0037343,0
199412,188531,2,0.0225876,0.439593,-0.00262582,0
199413,188532,3,0.609074,0.535941,-0.0115781,0
199415,188533,1,0.754185,0.266501,-0.000390911,0
199420,188538,2,0.542939,0.614555,0.120138,0
199421,188539,2.33,0.591502,0.479143,-1.36E-09,0
199422,188540,2.67,0.792884,0.279497,0.0160325,0
199425,188542,1.67,0.592164,0.411163,-5.66E-05,0
199427,188543,2.33,0.313164,0.48622,-0.0308611,0
199428,188544,2.33,0.090323,-0.035692,0.678712,0
199429,188545,2.33,0.306657,0.337716,0,0
199435,188551,2.67,0.336207,0.278155,0.00450458,0
199440,188555,2.67,0.757527,0.59587,0.00126437,0
199443,188557,1.67,0.376166,0,0,0
199446,188559,2.33,0.300937,0.27617,1,0
199447,188560,2.67,0.57126,0.640413,0,0
199449,188562,2.33,0.638222,0.372501,0,0
199450,188563,2.33,0.30031,0.08678,0.000882808,0
199454,188566,3,0.908628,0.459201,-0.0500266,0
199456,188568,2,0.0195443,0.0428197,-0.0670132,0
199457,188569,1,0.575906,0.120983,0,0
199461,188573,2.67,0.605261,0.593852,0,0
199463,188575,2.67,0.79582,0.686828,0.0546374,0
199465,188577,2,0.368749,0.168641,2.57E-05,0
199469,188579,2.67,0.605645,0.703028,-0.0133711,0
199470,188579,2,0.575609,0.693231,-0.0141931,0
199472,188581,2.33,0.609627,0.282171,-0.0371271,0
199479,188585,3,0.433066,0.403235,0,0
199480,188586,1.33,0.978874,0.125913,-0.176019,0
199483,188588,2.33,0.161028,0.147162,-0.103521,0
199484,188589,2.67,0.00444261,0.197181,-3.58E-05,0
199490,188594,3,0.478111,0.407849,-0.255757,0
199492,188596,2.33,0.409362,0.286947,-1.98E-05,0
199493,188597,2,0.905317,0.61528,-0.114935,0
199494,188598,2.67,0.667552,0.109941,1,0
199501,188603,1.67,0.42723,0.63561,-2.38E-08,0
199502,188604,1.67,0.254692,0.289393,0,0
199505,188606,1,-0.0416516,0.129901,-0.22038,0
199509,188608,1.67,0.0316066,0.0635128,0,0
199513,188612,1.33,0.326147,0.35562,0.00139318,0
199516,188615,2,0.792152,0.532016,3.81E-05,0
199519,188617,2.67,0.764196,0.751557,0.000349866,0
199522,188620,2.33,0.412561,0.62462,-0.0230651,0
199523,188621,2.33,0.800407,0.786937,-0.00437095,0
199524,188622,2.33,0.148625,0.211867,0.00875688,0
199526,188624,2,0.722133,0.219475,0.018571,0
199531,188628,2.33,0.368395,0.743779,0.000312432,0
199533,188630,2,0.338085,0.100678,5.48E-09,0
199534,188631,2,0.0584076,0.445398,0.0686183,0
199540,188634,2,0.079394,0.129902,0.000123823,0
199548,188642,2,0.373227,0.255414,0.0247597,0
199549,188643,1.67,0.479184,0.249207,0,0
199553,188646,1.67,0.115482,0.178264,-0.0030123,0
199554,188647,2.33,0.629011,0.709041,-0.0597165,0
199563,188654,1,0,0,0,0
199565,188655,2,0.12666,0.197491,0,0
199569,188657,1.33,0.691703,0.372802,6.93E-06,0
199572,188660,3,0.658701,0.427118,0.996607,0
199574,188661,2.67,0.790201,0.641885,0.0893514,0
199578,188665,2,0.280654,0.176893,0.104114,0
199580,188667,2,0.981989,0.383309,-0.0372632,0
199582,188668,1.67,0.674238,0.833866,-7.27E-05,0
199583,188669,3,0.322468,0.335732,0.258962,0
199586,188671,1,0.622111,0.61388,3.50E-06,0
199589,188672,2.33,0.470001,0.720176,-2.13E-07,0
199590,188673,3,0.445582,0.154041,-0.0108224,0
199594,188677,2,0.208915,0.0960222,0.00180195,0
199598,188681,2.67,0.993802,0.830767,0.0796549,0
199603,188685,2.67,0.594966,0.647632,0.0254132,0
199605,188687,2.33,0.718237,0.368295,0.895276,0
199606,188688,2.67,0.727034,0.41062,0.991179,0
199607,188689,3,0.374391,0.717479,0.000608605,0
199608,188690,2.67,0.890594,0.666418,-1.16E-07,0
199611,188691,2.33,0.572401,0.60046,-8.84E-05,0
199612,188692,2.33,0.59864,0.62992,0.999992,0
199614,188694,1.33,0.397677,0.322367,0.0011698,0
199615,188695,2.67,-0.015902,0.0835751,0.00277275,0
199617,188696,2.33,0.436582,0.280804,0.00119329,0
199618,188697,2.67,0.564798,0.666378,1,0
199628,188703,1.67,0.539766,0.20905,4.54E-09,0
199629,188704,2.33,0.652093,0.318752,5.20E-05,0
199630,188705,2.67,0.77185,0.726941,1,0
199634,188709,2,0.286897,0.298623,0.00909798,0
199637,188712,2.33,0.414714,0.334419,-1.98E-05,0
199642,188716,2,0.566028,-0.0377929,0,0
199648,188720,2.67,0.493707,0.448783,0.00307694,0
199649,188721,1.67,0.294316,0.223144,0.000481688,0
199651,188723,2.33,0.0306509,0.220903,0.000522272,0
199653,188724,2.33,0.710057,0.395686,0.909492,0
199654,188725,2.67,0.736052,0.479732,0.998686,0
199655,188726,2,0.446963,0.24034,0.0183497,0
199660,188731,2.67,0.135231,0.0128539,0,0
199665,188736,2.33,0.274319,0.660843,0.0913581,0
199671,188741,3,0.157523,0.390588,0.218391,0
199673,188743,2.67,0.6713,0.653687,0.99993,0
199676,188746,2,0.998025,0.136843,-0.10186,0
199683,188750,1.67,0.117907,0.0516053,0,0
199684,188751,2.33,0.461207,0.550244,-0.0052369,0
199690,188755,3,0.806524,0.860806,0.000885093,0
199691,188755,2.33,0.794106,0.786135,1,0
199692,188756,3,0.411787,0.592914,-0.00400545,0
199693,188757,3,0.770734,0.206438,0.0913739,0
199696,188759,2.33,0.44722,0.625349,0,0
199703,188761,1,-0.0115653,-0.00705334,0,0
199704,188762,3,0.299239,0.472441,-4.27E-08,0
199707,188765,2.33,0.484346,0.296678,-2.73E-11,0
199708,188766,2.33,0.753748,0.523633,-0.000157927,0
199709,188766,3,0.850287,0.562018,0,0
199710,188767,2.67,0.41634,0.30262,0.0179922,0
199711,188768,3,0.0764645,0.49207,4.50E-08,0
199714,188770,1.33,0.0341733,0.255688,0.00162001,0
199718,188772,2.67,0.738999,0.508296,0.995083,0
199725,188776,3,0.655124,0.143237,0.0002726,0
199727,188777,2,0.377864,0.312467,1,0
199730,188778,2.67,0.815048,0.634252,1,0
199732,188779,1.67,0.965147,0.101217,0.0490195,0
199734,188781,2.67,0.557155,0.0717963,0.000712941,0
199736,188783,2.33,0.796689,0.570396,-0.00235787,0
199737,188784,1.33,0.65689,0.414472,-0.00971917,0
199738,188785,2.67,0.631058,0.321231,-0.0215508,0
199739,188786,3,0.258251,0.0358451,0.0380463,0
199744,188790,2,0.677056,0.610221,0.837981,0
