search term,similarity to brand
51480,-1.14E-08
51481,0
51482,0
51483,0
51484,0.939638
51485,0
51486,0.995988
51487,0.700812
51488,-8.50E-10
51489,6.91E-05
51490,0
51491,3.58E-09
51492,0
51493,-1.85E-08
51494,9.12E-08
51495,0
51496,-1.06E-08
51497,0.00199477
51498,-1.36E-08
51499,2.26E-09
51500,-9.12E-09
51501,-9.38E-08
51502,0.0529184
51503,-0.00524279
51504,-0.000860161
51505,-0.0134881
51506,-0.011876
51507,0.0659497
51508,0
51509,-9.05E-08
51510,-1.84E-09
51511,0
51512,-0.0211336
51513,7.40E-09
51514,0
51515,-3.46E-09
51516,0
51517,0
51518,0
51519,0
51520,-0.00286924
51521,0.0126967
51522,1
51523,1.88E-09
51524,1.75E-08
51525,-8.24E-08
51526,0
51527,1.62E-07
51528,-1.42E-08
51529,0.024692
51530,0
51531,-3.17E-09
51532,-1.18E-08
51533,0
51534,0
51535,0.481309
51536,0
51537,-0.00037666
51538,-0.00350308
51539,-0.000142394
51540,0.00107618
51541,2.73E-08
51542,-5.48E-10
51543,-2.64E-12
51544,-3.53E-09
51545,-2.27E-10
51546,-5.49E-08
51547,0
51548,-6.84E-08
51549,6.11E-11
51550,-2.47E-09
51551,1
51552,1
51553,0
51554,-0.0183637
51555,1
51556,-4.92E-10
51557,-7.07E-12
51558,0
51559,-0.0215038
51560,0.861562
51561,0.00945876
51562,0.00945876
51563,0.0332007
51564,0
51565,-0.00656422
51566,-0.00549388
51567,0
51568,0.0074959
51569,5.26E-10
51570,0.996306
51571,0.0117629
51572,2.59E-09
51573,1
51574,-0.00106337
51575,0
51576,-4.92E-10
51577,-0.0458521
51578,3.94E-08
51579,0
51580,0
51581,8.63E-10
51582,0
51583,-3.68E-09
51584,0.303807
51585,1
51586,6.12E-09
51587,0
51588,4.77E-09
51589,0
51590,0.000157689
51591,0
51592,6.76E-08
51593,0.0934599
51594,-4.52E-08
51595,-4.77E-09
51596,-4.13E-09
51597,0
51598,0.999671
51599,-2.96E-05
51600,0
51601,-0.0150107
51602,0.309413
51603,0
51604,0
51605,-0.128548
51606,-0.0508131
51607,1
51608,0
51609,-6.67E-09
51610,0
51611,0.00223301
51612,-4.52E-08
51613,-0.00555623
51614,0
51615,-0.000884645
51616,-0.000235494
51617,0
51618,0
51619,2.88E-10
51620,0
51621,-0.0464262
51622,0
51623,2.39E-08
51624,-9.64E-10
51625,9.38E-08
51626,0
51627,0.00213867
51628,0.00166845
51629,4.49E-05
51630,0
51631,0.00124077
51632,-0.100269
51633,-0.0535282
51634,4.41E-09
51635,3.71E-09
51636,-1.42E-09
51637,7.38E-10
51638,0
51639,-0.00538196
51640,8.76E-09
51641,-5.10E-09
51642,0
51643,-5.51E-05
51644,0
51645,0
51646,0.000157027
51647,-5.38E-09
51648,0
51649,-2.73E-08
51650,0.0284194
51651,0.0322886
51652,0
51653,7.84E-10
51654,-4.94E-10
51655,-1.85E-09
51656,-2.30E-09
51657,-4.77E-09
51658,5.95E-09
51659,5.54E-10
51660,0
51661,0
51662,0
51663,1
51664,0
51665,2.39E-08
51666,2.24E-09
51667,1.25E-07
51668,0
51669,0
51670,1
51671,-4.10E-12
51672,0.0490513
51673,-1.24E-09
51674,0.0220186
51675,-0.000104657
51676,-5.76E-09
51677,-1.51E-07
51678,6.12E-09
51679,1.82E-08
51680,1.83E-11
51681,-1.00E-07
51682,-4.19E-08
51683,-6.77E-08
51684,0
51685,-2.31E-09
51686,0
51687,-3.12E-09
51688,0.259543
51689,0.259543
51690,-0.0250355
51691,-2.37E-09
51692,0
51693,0
51694,-0.0486687
51695,4.01E-10
51696,0.000103768
51697,0
51698,-7.10E-08
51699,0
51700,0
51701,-1.28E-07
51702,-3.09E-09
51703,0
51704,-0.00136245
51705,0
51706,0
51707,0
51708,-0.034881
51709,0
51710,-6.80E-10
51711,0.140547
51712,0
51713,0.698458
51714,-2.30E-09
51715,-0.0087039
51716,5.41E-10
51717,0.0670988
51718,-1.47E-09
51719,-4.63E-09
51720,-7.10E-08
51721,-2.74E-08
51722,2.59E-09
51723,-0.0215559
51724,0
51725,0
51726,-2.52E-09
51727,0
51728,0
51729,0
51730,-1.66E-10
51731,0.162621
51732,0.999569
51733,0.0584168
51734,-0.000101614
51735,-0.00357808
51736,-4.74E-11
51737,-1.65E-05
51738,-1.84E-05
51739,0.779337
51740,0
51741,3.13E-08
51742,0
51743,-1.06E-08
51744,1.12E-09
51745,1
51746,0
51747,-6.41E-08
51748,0.0690081
51749,0
51750,0.532395
51751,0.532395
51752,0.00441559
51753,-0.142743
51754,-0.170235
51755,0
51756,-5.75E-12
51757,0
51758,1.90E-09
51759,7.54E-08
51760,-1.63E-08
51761,0
51762,-0.0172178
51763,1
51764,1
51765,3.50E-06
51766,5.24E-09
51767,1.40E-08
51768,0.999327
51769,1.34E-09
51770,-2.93E-09
51771,0
51772,0
51773,-6.77E-08
51774,0.997994
51775,0
51776,1.14E-08
51777,0
51778,0.697804
51779,0
51780,-3.60E-10
51781,0
51782,0.0693812
51783,0.989144
51784,1.81E-06
51785,0
51786,0
51787,0
51788,0.166606
51789,-0.0240122
51790,9.42E-09
51791,0.15235
51792,0.0972434
51793,7.39E-09
51794,-1.81E-05
51795,0.1794
51796,-0.131231
51797,-2.73E-08
51798,0.0888614
51799,-0.0493365
51800,-3.37E-09
51801,-1.06E-08
51802,-0.0218612
51803,0.999986
51804,0
51805,-1.09E-08
51806,0
51807,0.00256212
51808,-4.00E-10
51809,-3.68E-09
51810,-3.68E-09
51811,-3.68E-09
51812,0.0188172
51813,0.0373837
51814,0
51815,0.569511
51816,0.78468
51817,0.779337
51818,-5.23E-05
51819,0
51820,0
51821,2.64E-05
51822,0
51823,1.41E-11
51824,0
51825,0
51826,1
51827,0
51828,0.000218117
51829,-1.31E-06
51830,-0.0226692
51831,9.02E-10
51832,0
51833,0
51834,0
51835,0.00891812
51836,0
51837,0.000217597
51838,0.0057222
51839,0
51840,-3.02E-07
51841,-9.83E-08
51842,3.95E-09
51843,-1.71E-07
51844,-0.0469401
51845,6.21E-13
51846,4.50E-08
51847,0.0490776
51848,2.24E-09
51849,-2.31E-09
51850,-3.68E-09
51851,-5.10E-09
51852,0.0266276
51853,0
51854,3.85E-05
51855,0.784246
51856,0
51857,0
51858,0
51859,-0.0174783
51860,0
51861,0
51862,9.21E-06
51863,-4.77E-09
51864,0.0112782
51865,-0.160192
51866,-0.218065
51867,1.04E-09
51868,0.0373171
51869,1
51870,-3.43E-09
51871,-0.010274
51872,0.02424
51873,2.78E-09
51874,-0.0140299
51875,-0.00286071
51876,0
51877,-0.0635668
51878,0.017263
51879,-0.00214846
51880,0.00304709
51881,0
51882,0.00621669
51883,0.00621669
51884,-0.00248743
51885,0.0707932
51886,-0.232124
51887,0.145559
51888,-1.06E-08
51889,-1.44E-07
51890,0
51891,-2.69E-09
51892,-7.85E-10
51893,0
51894,0
51895,8.85E-10
51896,0.0250113
51897,1
51898,0.00897223
51899,0
51900,-1.12E-07
51901,-0.00025724
51902,-2.35E-10
51903,-5.10E-09
51904,-1.11E-09
51905,0
51906,0.13923
51907,5.74E-10
51908,-2.09E-09
51909,-0.00213863
51910,2.92E-05
51911,0
51912,1
51913,0.180819
51914,7.81E-14
51915,2.34E-09
51916,-0.000409117
51917,0.757787
51918,0
51919,-7.00E-10
51920,0.269794
51921,0.0974388
51922,0.118425
51923,4.91E-09
51924,-3.68E-09
51925,0
51926,-6.79E-05
51927,1
51928,-4.20E-05
51929,-0.027776
51930,-0.0424005
51931,5.46E-09
51932,0
51933,0.0212729
51934,-0.0257621
51935,-1.07E-07
51936,0.00398367
51937,-0.090938
51938,-0.123927
51939,0.996281
51940,0
51941,-4.26E-07
51942,0
51943,-3.44E-05
51944,0.66231
51945,-0.107131
51946,0.0749292
51947,4.43E-05
51948,0.00325486
51949,0
51950,0.0441582
51951,0.00143414
51952,0.00148656
51953,-9.65E-06
51954,0.043534
51955,0.133655
51956,-0.0708069
51957,0
51958,0.000517804
51959,0.00522149
51960,-0.00111379
51961,1.25E-09
51962,0.0174435
51963,0.000768437
51964,-2.62E-09
51965,0
51966,0
51967,-1.87E-08
51968,2.27E-08
51969,-1.63E-09
51970,-4.02E-09
51971,5.74E-10
51972,0
51973,-2.31E-09
51974,2.17E-09
51975,0
51976,5.25E-07
51977,0
51978,-0.00360264
51979,3.12E-08
51980,0.00176789
51981,0.0924471
51982,0.0670807
51983,0
51984,5.00E-09
51985,0
51986,0
51987,0.000159405
51988,0
51989,-0.0323808
51990,0
51991,0
51992,-0.0169218
51993,0.0490805
51994,0
51995,0.0274975
51996,-0.000860161
51997,2.57E-09
51998,-3.92E-09
51999,-9.05E-08
52000,0.00208746
52001,0.75523
52002,0
52003,-0.102804
52004,-0.01869
52005,-0.00233319
52006,-0.00233319
52007,0
52008,0
52009,0
52010,0
52011,-0.00583727
52012,1
52013,0
52014,0
52015,1.70E-07
52016,0.91554
52017,0
52018,1
52019,-1.51E-07
52020,-5.15E-09
52021,0
52022,5.16E-09
52023,1.24E-09
52024,1.63E-09
52025,0
52026,0.116892
52027,0
52028,-0.0180817
52029,0
52030,0.000368479
52031,-6.93E-05
52032,5.15E-05
52033,-2.09E-09
52034,0
52035,7.39E-09
52036,0
52037,-1.06E-08
52038,0
52039,0
52040,0
52041,-6.17E-08
52042,0
52043,-4.77E-09
52044,0.999957
52045,5.54E-10
52046,1.12E-09
52047,0.00128472
52048,-0.00293365
52049,-0.00354983
52050,0
52051,5.36E-09
52052,-0.00199425
52053,0
52054,0
52055,-6.40E-10
52056,1.62E-07
52057,2.18E-09
52058,-0.00172265
52059,-8.46E-08
52060,-1.74E-10
52061,1.75E-08
52062,0
52063,0
52064,-1.36E-05
52065,0
52066,-1.70E-09
52067,-4.77E-09
52068,-4.17E-07
52069,0.00203082
52070,0.00143414
52071,0
52072,-0.00173469
52073,1.66E-08
52074,-1.22E-08
52075,-4.06E-07
52076,-1.27E-09
52077,-0.197336
52078,0.00139386
52079,0.0210162
52080,0
52081,0
52082,-1.67E-07
52083,0.259543
52084,0.87103
52085,6.47E-09
52086,-0.00161814
52087,0
52088,0
52089,0
52090,0
52091,0
52092,1.31E-08
52093,1
52094,1.07E-08
52095,1
52096,-3.43E-09
52097,1
52098,-0.00937168
52099,-1.54E-09
52100,-2.62E-09
52101,0.999872
52102,-0.00271671
52103,0
52104,0
52105,8.44E-09
52106,2.22E-13
52107,-0.0192192
52108,0
52109,0.0404227
52110,0.117637
52111,0
52112,0
52113,-4.51E-09
52114,0
52115,0.00196972
52116,0
52117,-0.00403687
52118,-0.000166562
52119,6.65E-09
52120,0
52121,0
52122,1.17E-07
52123,5.46E-09
52124,-3.21E-05
52125,0
52126,-1.01E-09
52127,-1.06E-08
52128,-0.000168598
52129,-0.00164659
52130,0
52131,0
52132,0
52133,7.65E-09
52134,8.76E-09
52135,-1.06E-08
52136,2.89E-09
52137,0
52138,0.239235
52139,0.0824845
52140,0.00239723
52141,1
52142,0.00394621
52143,0.0786146
52144,-0.0398929
52145,-0.00608191
52146,0.000132799
52147,-4.19E-08
52148,0
52149,6.43E-09
52150,0
52151,0
52152,-4.92E-10
52153,1.66E-08
52154,8.77E-09
52155,0
52156,0
52157,-4.20E-05
52158,0
52159,0.990045
52160,0
52161,0
52162,0
52163,0.000111301
52164,-6.23E-05
52165,-0.000295728
52166,0.000290099
52167,4.24E-09
52168,0.0375806
52169,-0.00215044
52170,-0.0969376
52171,0
52172,1
52173,-0.00096109
52174,-1.40E-09
52175,0
52176,-0.014507
52177,-3.68E-09
52178,1.02E-05
52179,2.68E-09
52180,4.91E-09
52181,-1.09E-10
52182,0.000356673
52183,0
52184,0
52185,-2.64E-09
52186,2.42E-07
52187,0
52188,0.0449778
52189,0.00403355
52190,0.00595894
52191,0
52192,-4.06E-11
52193,0.0238444
52194,2.24E-09
52195,0
52196,0
52197,0.00349214
52198,0.0525105
52199,-0.00565396
52200,0.0222544
52201,4.70E-05
52202,0
52203,5.86E-09
52204,1.70E-07
52205,0
52206,0
52207,5.19E-10
52208,1
52209,6.38E-05
52210,7.38E-05
52211,7.38E-05
52212,3.86E-05
52213,2.71E-05
52214,0.000152313
52215,0
52216,1
52217,0
52218,0
52219,0
52220,0
52221,-7.10E-08
52222,0
52223,0
52224,-5.10E-09
52225,-0.0379396
52226,-0.022421
52227,1.70E-07
52228,0.99763
52229,0
52230,0
52231,-4.74E-09
52232,-0.0162597
52233,0.493606
52234,0.297785
52235,1
52236,-3.29E-05
52237,0
52238,-3.68E-09
52239,-8.19E-08
52240,7.84E-10
52241,-0.0244077
52242,2.78E-09
52243,0
52244,-2.56E-09
52245,-1.57E-07
52246,-1.69E-09
52247,2.68E-09
52248,-0.116585
52249,0.00824874
52250,0.118696
52251,0
52252,0
52253,0
52254,-8.56E-10
52255,0.0917231
52256,-0.127244
52257,-1.93E-10
52258,0
52259,0
52260,-2.62E-09
52261,-5.75E-12
52262,-2.09E-09
52263,0
52264,0
52265,0
52266,0
52267,0.00907201
52268,-0.0873321
52269,-0.0505412
52270,0.0170813
52271,-0.0172108
52272,0.453277
52273,-2.47E-09
52274,3.04E-09
52275,0.0396071
52276,0.00186492
52277,0.999957
52278,0
52279,-1.63E-09
52280,-9.12E-06
52281,0
52282,0.000396066
52283,-0.240766
52284,-3.07E-09
52285,0
52286,1
52287,0.999777
52288,-0.000191845
52289,0
52290,2.19E-05
52291,2.19E-05
52292,-1.77E-09
52293,1.89E-07
52294,1.12E-09
52295,-5.10E-09
52296,1.11E-08
52297,-8.02E-09
52298,0
52299,0.0010053
52300,-1.09E-10
52301,0
52302,0
52303,5.74E-10
52304,0
52305,0
52306,3.30E-09
52307,-2.24E-09
52308,2.67E-09
52309,0.044149
52310,0.0449712
52311,0
52312,-3.24E-09
52313,-2.09E-09
52314,0
52315,0.00367295
52316,2.33E-10
52317,7.28E-09
52318,0
52319,0.999753
52320,-5.66E-06
52321,0.840607
52322,-9.05E-08
52323,2.74E-09
52324,-6.46E-10
52325,2.25E-10
52326,-0.0149225
52327,0.999999
52328,3.12E-08
52329,8.28E-09
52330,-2.62E-09
52331,0
52332,-4.06E-09
52333,-3.68E-09
52334,0
52335,0
52336,0.000450957
52337,0
52338,0.000169813
52339,0.000313839
52340,0.0162994
52341,0.000313839
52342,0.000800845
52343,0
52344,-0.100918
52345,9.58E-10
52346,-0.00233534
52347,0
52348,8.92E-09
52349,0.159418
52350,-0.00315621
52351,0
52352,0
52353,-3.48E-08
52354,-0.0415143
52355,1
52356,0.00205347
52357,0.000472757
52358,-1.44E-07
52359,0
52360,1
52361,0
52362,1
52363,1.67E-07
52364,0
52365,0
52366,-0.000324253
52367,0
52368,5.57E-09
52369,1.75E-05
52370,0
52371,-7.33E-09
52372,-2.09E-09
52373,0
52374,-0.0862743
52375,0
52376,0
52377,-0.000322233
52378,-7.82E-05
52379,0
52380,0
52381,-1.45E-11
52382,3.54E-09
52383,0.00569008
52384,-2.03E-05
52385,-6.17E-08
52386,0.0588804
52387,0.115297
52388,-0.0308984
52389,-3.68E-09
52390,0
52391,-1.06E-08
52392,3.70E-10
52393,0
52394,-1.63E-09
52395,-7.61E-08
52396,-0.218065
52397,-0.215824
52398,2.01E-11
52399,0.999954
52400,0
52401,2.34E-09
52402,0.784332
52403,-2.80E-09
52404,0.0567482
52405,0.00367091
52406,0
52407,0.0369231
52408,4.45E-11
52409,-0.00353395
52410,-0.0661996
52411,0
52412,0
52413,0.220704
52414,0
52415,0.998724
52416,0.0185951
52417,-2.64E-12
52418,0
52419,-4.77E-09
52420,0
52421,0
52422,-8.80E-10
52423,1.72E-08
52424,3.77E-09
52425,-7.10E-08
52426,-3.43E-06
52427,-2.30E-09
52428,5.37E-09
52429,-0.00290417
52430,0
52431,0
52432,0
52433,-0.039071
52434,0
52435,-0.0619127
52436,0
52437,4.70E-05
52438,4.06E-05
52439,-2.51E-09
52440,0
52441,0
52442,0
52443,0
52444,-0.0555068
52445,0.114972
52446,0
52447,0.759106
52448,-0.0106055
52449,-1.50E-07
52450,7.81E-14
52451,0
52452,-3.71E-12
52453,2.02E-06
52454,5.60E-05
52455,-1.45E-07
52456,-0.112536
52457,-0.112536
52458,0
52459,-0.0136351
52460,-0.0200638
52461,8.76E-09
52462,-0.00150423
52463,-1.42E-09
52464,-9.04E-09
52465,-0.0111056
52466,2.99E-09
52467,2.73E-08
52468,-0.0421306
52469,-2.05E-10
52470,-1.36E-08
52471,0
52472,0.000509664
52473,0
52474,0
52475,1
52476,-2.72E-09
52477,-0.000102524
52478,0
52479,0
52480,0
52481,0.794383
52482,1.91E-09
52483,0
52484,0.8892
52485,3.94E-10
52486,-7.70E-05
52487,-0.00193913
52488,0.0363873
52489,0
52490,1.11E-08
52491,-4.38E-09
52492,1
52493,0.775597
52494,-3.09E-09
52495,-1.51E-07
52496,1.33E-07
52497,4.69E-08
52498,0
52499,-1.44E-07
52500,-0.0195407
52501,-0.00427347
52502,0
52503,-0.24697
52504,1
52505,-0.000708573
52506,-0.013322
52507,-0.000815304
52508,0
52509,0
52510,0
52511,0.00161025
52512,-0.00602574
52513,-0.00595087
52514,1.88E-09
52515,-5.72E-08
52516,-2.43E-08
52517,9.25E-08
52518,0
52519,-3.14E-10
52520,1.25E-07
52521,-0.0018772
52522,-2.30E-09
52523,2.66E-09
52524,0.00522149
52525,0.00213174
52526,0.00528088
52527,7.40E-09
52528,-0.0969376
52529,-0.187114
52530,7.89E-10
52531,0
52532,2.21E-08
52533,0
52534,-0.108343
52535,0
52536,0.864107
52537,0
52538,-2.47E-09
52539,-1.47E-09
52540,-0.0125965
52541,0.000325572
52542,-0.00607973
52543,0.000254015
52544,0
52545,9.46E-09
52546,0.00971522
52547,1
52548,0.623249
52549,-0.0920251
52550,0
52551,0.690335
52552,0.690335
52553,0
52554,5.36E-09
52555,0.00726188
52556,0.00884244
52557,-4.12E-08
52558,0
52559,1.71E-10
52560,3.12E-08
52561,-0.167116
52562,0.998151
52563,4.16E-09
52564,0.999055
52565,2.33E-07
52566,0
52567,-0.0403032
52568,-2.95E-10
52569,1
52570,0
52571,-0.00111789
52572,1.11E-09
52573,2.59E-09
52574,0
52575,1
52576,-4.10E-12
52577,-5.55E-07
52578,-2.59E-09
52579,-2.18E-09
52580,0.000124291
52581,-4.77E-09
52582,0.0261467
52583,2.55E-05
52584,-1.03E-07
52585,1.82E-09
52586,-0.250284
52587,0.00907394
52588,4.61E-11
52589,-6.78E-08
52590,0.0267594
52591,0
52592,0
52593,0
52594,0.0856759
52595,-1.91E-09
52596,0.00492141
52597,-0.0241163
52598,0
52599,5.12E-05
52600,5.12E-05
52601,0.99976
52602,2.45E-10
52603,0
52604,-0.000936355
52605,-7.01E-10
52606,-0.0107991
52607,3.70E-10
52608,0
52609,6.12E-05
52610,0
52611,-2.71E-09
52612,0
52613,-2.70E-09
52614,0
52615,0
52616,-1.66E-10
52617,-9.05E-09
52618,0.103739
52619,1.12E-09
52620,4.38E-08
52621,0
52622,0
52623,0
52624,-0.00613753
52625,-0.0772149
52626,-0.0769012
52627,0.041919
52628,0.0458868
52629,2.03E-05
52630,4.62E-09
52631,8.85E-10
52632,2.55E-09
52633,0
52634,0
52635,-9.25E-09
52636,0
52637,-1.58E-09
52638,-9.12E-09
52639,-3.71E-12
52640,5.00E-09
52641,1.12E-08
52642,-0.026964
52643,-0.0648435
52644,-1.47E-09
52645,-8.54E-08
52646,-0.209551
52647,3.71E-09
52648,1
52649,-2.27E-10
52650,0.018272
52651,0.0624005
52652,3.14E-08
52653,-0.000980342
52654,0
52655,1.11E-09
52656,-0.000832907
52657,0.00574873
52658,-2.31E-09
52659,-2.09E-08
52660,0
52661,-2.75E-09
52662,0.0733674
52663,-0.0016102
52664,1.83E-11
52665,-0.00915512
52666,9.81E-09
52667,0.217185
52668,-7.63E-10
52669,-4.89E-09
52670,0.662804
52671,0.99976
52672,8.68E-06
52673,2.14E-10
52674,0
52675,0.0012192
52676,-0.000510173
52677,1.49E-09
52678,-3.68E-09
52679,0.00318538
52680,0
52681,-4.15E-08
52682,-2.09E-09
52683,0
52684,-3.09E-09
52685,-8.54E-08
52686,-7.10E-08
52687,0.142479
52688,0.0153543
52689,-4.59E-10
52690,0
52691,0
52692,0
52693,0.606145
52694,-0.000181882
52695,-2.34E-05
52696,-2.34E-05
52697,1
52698,0.739103
52699,-0.000381111
52700,6.71E-06
52701,-4.06E-07
52702,7.03E-10
52703,-0.000471908
52704,-0.083316
52705,0.999995
52706,-6.80E-10
52707,0
52708,1.93E-07
52709,1.01E-08
52710,1.63E-09
52711,5.00E-09
52712,2.25E-10
52713,-1.22E-07
52714,0
52715,-2.41E-09
52716,-1.51E-07
52717,1.11E-09
52718,0.00047496
52719,0.734779
52720,-5.33E-10
52721,0.0994182
52722,-0.0108208
52723,0
52724,0.086807
52725,-3.22E-09
52726,0
52727,-0.100858
52728,-2.07E-08
52729,-1.09E-10
52730,0
52731,-7.66E-05
52732,1
52733,0
52734,0.98544
52735,0.0333953
52736,0.0587023
52737,9.69E-08
52738,0
52739,1
52740,1
52741,0
52742,5.42E-09
52743,5.57E-11
52744,1.27E-09
52745,-1.06E-09
52746,-0.00646489
52747,-4.77E-09
52748,-4.77E-09
52749,-1.84E-05
52750,-1.17E-07
52751,-1.91E-09
52752,0.999995
52753,-0.000620922
52754,0
52755,8.38E-09
52756,3.47E-09
52757,8.76E-09
52758,1
52759,-1.29E-09
52760,1.83E-11
52761,-6.78E-08
52762,0
52763,0.956724
52764,-8.47E-09
52765,5.27E-08
52766,7.83E-09
52767,0
52768,0
52769,0
52770,0.00381715
52771,-0.039566
52772,4.77E-10
52773,-0.0795479
52774,-4.76E-09
52775,1
52776,4.10E-09
52777,0
52778,-1.28E-07
52779,5.86E-12
52780,0
52781,0.0154236
52782,0
52783,-0.0619127
52784,-1.44E-07
52785,0.832381
52786,0
52787,0
52788,0
52789,0
52790,0
52791,-1.54E-07
52792,0
52793,-0.000256195
52794,0
52795,-0.0721158
52796,0.0805575
52797,0
52798,-4.63E-10
52799,0
52800,-9.83E-10
52801,-0.0175292
52802,0.0306139
52803,0.0304863
52804,0.0275608
52805,-0.0179438
52806,0
52807,0
52808,-1.71E-08
52809,6.62E-10
52810,0.145086
52811,2.24E-09
52812,-9.70E-08
52813,0
52814,0.000379646
52815,0
52816,0
52817,0.00781496
52818,1
52819,-9.16E-10
52820,-2.51E-09
52821,7.14E-09
52822,1
52823,0.99916
52824,0
52825,-0.000297412
52826,0.944098
52827,-0.047654
52828,0.999435
52829,0
52830,0
52831,0
52832,-0.0198408
52833,0.0410053
52834,-0.0148858
52835,0.00569008
52836,0.0263675
52837,-0.055762
52838,0
52839,-5.38E-09
52840,0
52841,0.999311
52842,-2.31E-09
52843,1.37E-10
52844,6.21E-13
52845,1.17E-07
52846,3.70E-10
52847,-2.92E-09
52848,0
52849,0
52850,0
52851,0.00548043
52852,0
52853,-9.38E-08
52854,2.59E-09
52855,0
52856,1
52857,0.00240385
52858,-8.63E-08
52859,-0.038001
52860,0
52861,-1.11E-07
52862,5.56E-09
52863,-1.17E-07
52864,1.31E-08
52865,-4.57E-09
52866,0
52867,-3.43E-07
52868,2.59E-07
52869,1.56E-05
52870,0.00907201
52871,1
52872,-0.0829214
52873,-0.00316344
52874,0.691774
52875,7.81E-14
52876,0
52877,0
52878,0
52879,2.78E-05
52880,0.00365815
52881,1
52882,0
52883,-8.80E-10
52884,9.72E-11
52885,5.24E-09
52886,0
52887,0.000105935
52888,-9.44E-09
52889,-0.00304558
52890,-0.000131192
52891,0.000801111
52892,-9.89E-08
52893,0.0282154
52894,-0.0451577
52895,-0.00233319
52896,-0.00233319
52897,0
52898,0
52899,0.000251369
52900,0
52901,0
52902,0.999914
52903,-0.00662221
52904,0.999957
52905,0
52906,0
52907,0
52908,0.988472
52909,-9.61E-05
52910,0
52911,0
52912,-0.0137478
52913,-0.00406964
52914,0
52915,1
52916,1
52917,0
52918,1
52919,0
52920,0.0125107
52921,-4.76E-09
52922,0.000764232
52923,1.70E-09
52924,0
52925,0
52926,4.38E-08
52927,0
52928,-4.47E-08
52929,-0.321459
52930,1
52931,0
52932,-8.15E-09
52933,-1.81E-05
52934,5.90E-05
52935,-2.15E-05
52936,0
52937,0.0149762
52938,0
52939,1.19E-08
52940,1.80E-07
52941,0
52942,-3.72E-10
52943,2.04E-09
52944,0.00646233
52945,0
52946,-3.93E-08
52947,-1.27E-09
52948,-0.00286924
52949,0.0030191
52950,-1.44E-07
52951,1
52952,-0.000585045
52953,-2.70E-05
52954,0
52955,-0.0218799
52956,-9.64E-10
52957,5.44E-10
52958,0
52959,-0.0839647
52960,1.49E-11
52961,0
52962,0.218607
52963,0.00335035
52964,-6.78E-08
52965,0
52966,-0.0106759
52967,-0.0514427
52968,-7.00E-10
52969,4.63E-08
52970,-0.00645571
52971,-0.00645571
52972,0
52973,0.996473
52974,-0.153575
52975,0
52976,-0.0566186
52977,-0.000730313
52978,-0.000646181
52979,-2.02E-08
52980,-0.0136318
52981,-0.0147319
52982,1.89E-09
52983,-6.78E-08
52984,-0.123201
52985,0
52986,0
52987,0
52988,-6.09E-09
52989,-2.69E-05
52990,-8.39E-09
52991,0
52992,-7.96E-09
52993,-9.38E-08
52994,0
52995,2.25E-11
52996,-0.000245998
52997,0
52998,1
52999,0.999964
53000,-0.00275444
53001,-0.00204149
53002,1
53003,0.999768
53004,0.00333948
53005,0.000207785
53006,0
53007,0.00977
53008,2.74E-07
53009,0.997615
53010,0
53011,0
53012,0
53013,0
53014,-0.0843677
53015,3.52E-05
53016,3.52E-05
53017,0
53018,-7.56E-09
53019,-0.0174513
53020,-0.26917
53021,1.96E-05
53022,5.36E-09
53023,0
53024,-8.04E-08
53025,0
53026,0.000160605
53027,0
53028,6.47E-09
53029,1.18E-08
53030,5.01E-10
53031,0.000140886
53032,-0.000585537
53033,0
53034,-0.0520903
53035,0.986293
53036,0.024683
53037,0
53038,7.15E-11
53039,3.67E-05
53040,0
53041,0
53042,0
53043,-0.0978911
53044,0
53045,0
53046,4.91E-09
53047,0
53048,-6.14E-10
53049,-4.92E-10
53050,3.70E-10
53051,-2.18E-09
53052,0
53053,8.61E-05
53054,0.280775
53055,8.98E-10
53056,0.0296018
53057,2.91E-09
53058,0
53059,1.32E-09
53060,2.10E-09
53061,0.00028718
53062,0
53063,-4.03E-10
53064,-0.0197815
53065,5.00E-09
53066,-1.84E-09
53067,0
53068,-0.00293365
53069,0
53070,6.93E-10
53071,-0.000198336
53072,0.996123
53073,-7.03E-10
53074,8.76E-09
53075,-1.19E-09
53076,0
53077,0
53078,-1.34E-09
53079,-3.83E-09
53080,-0.145329
53081,-0.0536021
53082,8.76E-09
53083,3.28E-10
53084,0
53085,0.000182514
53086,-7.84E-09
53087,-1.01E-09
53088,1
53089,0
53090,-1.06E-09
53091,-1.28E-07
53092,0
53093,0.22769
53094,-9.38E-08
53095,-1.19E-09
53096,0.0014717
53097,-0.0416554
53098,0
53099,0
53100,1
53101,7.14E-09
53102,-1.02E-11
53103,-0.00352586
53104,1.04E-09
53105,0.000803761
53106,0
53107,0.000229662
53108,0.0511309
53109,0
53110,-0.0185474
53111,0
53112,0.0531766
53113,0.23379
53114,0.979005
53115,0
53116,0
53117,0
53118,-3.81E-09
53119,-2.30E-09
53120,-4.94E-06
53121,2.48E-09
53122,0
53123,0.000356673
53124,0.000500677
53125,-8.01E-08
53126,0.207997
53127,0.999872
53128,0.0241534
53129,-8.25E-10
53130,0
53131,0
53132,0.000764232
53133,0
53134,-0.077922
53135,9.25E-08
53136,0.00632117
53137,-0.0130331
53138,0
53139,1.18E-08
53140,-0.0383794
53141,-4.57E-09
53142,0.000779863
53143,-0.000120592
