search term,similarity to product description
56455,0.584396
56456,0.147843
56457,0.262471
56458,0.373282
56459,0.509285
56460,0.631508
56461,0.544906
56462,0.0362333
56463,0.10929
56464,0.330536
56465,0.564368
56466,0.223468
56467,0.58508
56468,0.264211
56469,0.0257914
56470,0.133584
56471,0.566603
56472,0.475913
56473,0.170834
56474,0.00384376
56475,0.296732
56476,0.0203499
56477,0.266301
56478,0.465113
56479,0.264008
56480,0.342526
56481,0.314967
56482,0.0302528
56483,0.123727
56484,0.584659
56485,0.583491
56486,0.151114
56487,-0.00414542
56488,0.240903
56489,0.122297
56490,0.43945
56491,0.427429
56492,0.207895
56493,0.459239
56494,0.0387496
56495,0.0948747
56496,0.226111
56497,0.58985
56498,0.0521828
56499,0.0478231
56500,0.242548
56501,0.0346793
56502,0.591465
56503,0.0224151
56504,0.230496
56505,0.00337073
56506,0.159126
56507,0.441542
56508,0.79835
56509,0.127295
56510,0.369592
56511,0.0711986
56512,0.275385
56513,0.273179
56514,0.195903
56515,0.130264
56516,0.186923
56517,0.0608077
56518,0.257875
56519,0.253842
56520,-0.0205488
56521,0.0633737
56522,0.00989483
56523,0.336962
56524,0.133896
56525,0.072135
56526,0.502089
56527,0.427257
56528,0.0376738
56529,0.102682
56530,0.0627067
56531,0.193892
56532,0.268319
56533,0.233488
56534,0.00657659
56535,0.00898193
56536,0.162739
56537,0.198108
56538,0.711715
56539,0.192811
56540,0.0584269
56541,0.00894274
56542,0.0810807
56543,0.897423
56544,0.442544
56545,0.235682
56546,0.0225971
56547,0.223804
56548,0.202638
56549,0.0228583
56550,0.146086
56551,0.202563
56552,0.130052
56553,0.118961
56554,0.430627
56555,0.00914238
56556,0.254997
56557,0.25738
56558,0.249383
56559,0.083218
56560,0.561025
56561,0.0801948
56562,0.16779
56563,0.104198
56564,0.021266
56565,0.138385
56566,0.375019
56567,0.113652
56568,0.17016
56569,0.181524
56570,0.0780308
56571,0.0369034
56572,0.292516
56573,0.292516
56574,0.485727
56575,0.415383
56576,0.569017
56577,0.210008
56578,0.398481
56579,0.116257
56580,0.0820104
56581,0.291385
56582,0.0427058
56583,0.234903
56584,0.367781
56585,0.331053
56586,0.169124
56587,0.245658
56588,-0.0161454
56589,0.139005
56590,0.611346
56591,0.0591254
56592,0.0254983
56593,0.288761
56594,0.143213
56595,0.118646
56596,0.0480095
56597,0.0
56598,0.0321047
56599,0.322573
56600,0.0211169
56601,0.396981
56602,0.0298391
56603,0.162064
56604,0.0668871
56605,0.217502
56606,-0.00745488
56607,0.261146
56608,0.167663
56609,0.682327
56610,0.00955063
56611,0.10459
56612,0.118243
56613,0.0041434
56614,0.528827
56615,0.143672
56616,0.343362
56617,0.461063
56618,0.233503
56619,0.0232
56620,0.207887
56621,-0.044211
56622,0.260729
56623,0.2336
56624,0.160633
56625,0.0252773
56626,-0.00847249
56627,0.101884
56628,0.426397
56629,0.210607
56630,0.287068
56631,0.264136
56632,0.456023
56633,0.213659
56634,0.169034
56635,0.162254
56636,0.235179
56637,0.02279
56638,0.280932
56639,0.00994037
56640,-0.0328971
56641,0.304911
56642,0.0469548
56643,0.0288469
56644,0.0155157
56645,0.597864
56646,0.473211
56647,0.188619
56648,0.0839266
56649,-0.0391072
56650,0.146237
56651,-0.0125993
56652,0.0236915
56653,0.0391271
56654,0.363424
56655,0.262468
56656,0.135762
56657,0.551538
56658,0.305963
56659,0.0129342
56660,-0.0173987
56661,0.280099
56662,0.465382
56663,0.305458
56664,0.492944
56665,0.344995
56666,0.449765
56667,0.515378
56668,0.137219
56669,0.246513
56670,0.342335
56671,0.343968
56672,0.121623
56673,-0.047777
56674,0.246531
56675,0.547773
56676,0.27533
56677,0.300153
56678,0.193047
56679,0.000159059
56680,0.30903
56681,0.274783
56682,0.234399
56683,0.540761
56684,0.147427
56685,0.364672
56686,0.311483
56687,0.149268
56688,0.114058
56689,0.387579
56690,0.0457648
56691,0.228336
56692,0.011085
56693,0.243236
56694,0.178678
56695,0.524605
56696,0.0132008
56697,0.0233798
56698,0.0198626
56699,0.00140461
56700,0.301211
56701,0.144261
56702,0.140257
56703,-0.00308297
56704,0.00556337
56705,0.630211
56706,0.537635
56707,0.0133516
56708,0.0998477
56709,0.284241
56710,0.0717543
56711,0.0017428
56712,0.265331
56713,0.283547
56714,0.134684
56715,0.160802
56716,0.0970944
56717,0.148584
56718,0.569609
56719,0.329454
56720,0.331649
56721,0.670237
56722,0.560432
56723,0.440639
56724,0.628057
56725,0.450732
56726,0.0
56727,0.284979
56728,0.296279
56729,0.0457195
56730,0.203228
56731,0.52
56732,0.175
56733,0.0667943
56734,0.299282
56735,0.0877702
56736,0.0432168
56737,0.265382
56738,0.277345
56739,0.511174
56740,0.15375
56741,0.39351
56742,0.0238015
56743,0.0120195
56744,0.250572
56745,0.202023
56746,0.127612
56747,0.188196
56748,0.11848
56749,0.014904
56750,0.298495
56751,0.239575
56752,0.083123
56753,0.300371
56754,0.226476
56755,0.0174627
56756,0.0219736
56757,0.310591
56758,0.269656
56759,0.327923
56760,0.0332679
56761,0.238082
56762,0.245792
56763,0.249347
56764,0.0955638
56765,0.337577
56766,0.166738
56767,0.11947
56768,0.320562
56769,-0.0223341
56770,0.397044
56771,-0.00463446
56772,0.376935
56773,0.23332
56774,0.48112
56775,0.138872
56776,0.0
56777,0.590669
56778,0.441135
56779,0.181864
56780,0.111746
56781,0.0468661
56782,0.0454884
56783,0.137705
56784,0.0147816
56785,0.228559
56786,0.230451
56787,0.215612
56788,0.310319
56789,0.279216
56790,0.425877
56791,0.182002
56792,0.0314837
56793,0.0792343
56794,0.187648
56795,0.21068
56796,0.0426248
56797,0.715023
56798,0.179679
56799,0.249884
56800,0.327672
56801,0.333402
56802,0.345187
56803,0.373997
56804,0.245078
56805,0.195983
56806,0.233971
56807,0.131711
56808,0.256404
56809,0.0
56810,0.0679654
56811,0.254905
56812,0.0479766
56813,0.302691
56814,0.274657
56815,0.510854
56816,0.0
56817,0.19324
56818,0.208448
56819,0.593399
56820,0.549222
56821,0.499932
56822,0.529085
56823,0.186522
56824,0.263265
56825,0.46202
56826,0.229714
56827,0.137923
56828,0.130946
56829,0.140392
56830,0.116673
56831,0.08008
56832,0.0202265
56833,0.488241
56834,0.136792
56835,0.135765
56836,0.00578829
56837,-0.0383866
56838,0.415648
56839,0.265048
56840,0.695885
56841,0.412468
56842,0.386453
56843,0.0
56844,0.490456
56845,0.512344
56846,0.0368885
56847,0.358634
56848,0.814393
56849,0.362694
56850,0.14837
56851,0.0729391
56852,0.0
56853,0.0358353
56854,0.169815
56855,0.085213
56856,0.389469
56857,0.201039
56858,0.0130327
56859,0.174699
56860,-0.00582591
56861,0.104553
56862,0.0190961
56863,0.355741
56864,0.39314
56865,0.0534962
56866,0.579561
56867,0.592315
56868,0.241635
56869,0.207755
56870,0.0178425
56871,0.498046
56872,0.147324
56873,-0.0418507
56874,0.422308
56875,0.410779
56876,0.147649
56877,0.370718
56878,0.171748
56879,0.00297873
56880,0.430303
56881,0.0201676
56882,0.0687334
56883,0.143804
56884,0.308564
56885,0.00997329
56886,0.274935
56887,0.456522
56888,0.332237
56889,0.221865
56890,0.444246
56891,0.464225
56892,0.339767
56893,0.537083
56894,0.271645
56895,0.310561
56896,0.230793
56897,0.245681
56898,0.244299
56899,0.409903
56900,0.318983
56901,0.00877041
56902,0.241247
56903,0.057796
56904,0.130711
56905,0.184801
56906,0.477505
56907,0.355064
56908,0.303934
56909,0.205651
56910,0.227658
56911,0.181333
56912,0.182625
56913,0.057824
56914,0.450891
56915,0.374494
56916,0.181863
56917,0.0506929
56918,0.316894
56919,0.460943
56920,0.214533
56921,0.246432
56922,0.285614
56923,0.281505
56924,0.0140176
56925,0.0151884
56926,0.212875
56927,0.28789
56928,0.125714
56929,0.19782
56930,0.0793334
56931,0.257728
56932,0.293368
56933,0.228378
56934,0.00198414
56935,0.265401
56936,0.210086
56937,-0.00462067
56938,0.112362
56939,0.331254
56940,0.00898193
56941,0.112243
56942,0.314332
56943,0.322188
56944,0.0908832
56945,0.0407229
56946,0.181202
56947,0.487616
56948,0.0937045
56949,0.0232168
56950,0.175343
56951,0.127402
56952,0.116393
56953,0.455707
56954,0.0365994
56955,0.101544
56956,0.276382
56957,0.0121772
56958,0.19202
56959,0.0366597
56960,0.250486
56961,0.00716958
56962,0.00998645
56963,0.0545666
56964,-0.023166
56965,0.158896
56966,0.330322
56967,0.0
56968,0.0
56969,0.100724
56970,0.752564
56971,-0.0945818
56972,0.0
56973,0.261799
56974,0.0
56975,0.0549971
56976,0.491003
56977,0.148538
56978,-0.00308297
56979,0.0890283
56980,0.0640845
56981,0.000216121
56982,0.220985
56983,0.056022
56984,0.00132771
56985,0.364732
56986,0.359541
56987,0.0322562
56988,0.420985
56989,0.0249321
56990,0.232443
56991,-0.00500439
56992,0.221251
56993,0.325327
56994,0.073265
56995,0.353521
56996,0.620335
56997,0.136557
56998,0.235315
56999,0.0383584
57000,0.461203
57001,0.35198
57002,0.344259
57003,0.24179
57004,0.311911
57005,0.0136589
57006,0.0948853
57007,0.301926
57008,0.301926
57009,0.385308
57010,0.516997
57011,0.016581
57012,0.0786824
57013,0.12576
57014,0.354062
57015,0.320676
57016,0.0692839
57017,0.283272
57018,0.0643627
57019,0.0706352
57020,0.0478231
57021,0.0247476
57022,0.0139899
57023,0.307811
57024,0.00923283
57025,0.413348
57026,0.58932
57027,0.0975065
57028,0.0817828
57029,0.283197
57030,0.0128821
57031,0.0
57032,-0.0649878
57033,0.0848261
57034,0.531089
57035,0.10823
57036,0.125937
57037,0.535907
57038,0.574662
57039,0.160773
57040,0.491095
57041,0.65003
57042,0.153841
57043,0.22388
57044,0.191887
57045,0.168326
57046,0.181681
57047,0.32857
57048,0.30686
57049,0.338196
57050,0.0
57051,0.431856
57052,0.302292
57053,-0.00467826
57054,0.0643882
57055,0.060087
57056,0.0699227
57057,0.319972
57058,0.119353
57059,0.192167
57060,0.110439
57061,0.477779
57062,0.184318
57063,0.189073
57064,0.11749
57065,0.308893
57066,0.309838
57067,0.172551
57068,0.104306
57069,0.40245
57070,0.318997
57071,0.028424
57072,0.0260657
57073,0.356681
57074,0.172163
57075,0.358841
57076,0.259495
57077,0.332769
57078,0.26458
57079,0.174514
57080,0.103932
57081,0.073669
57082,0.253338
57083,0.282017
57084,0.0547911
57085,0.165976
57086,0.282243
57087,0.62188
57088,0.736119
57089,0.118812
57090,0.470235
57091,0.591976
57092,0.0704211
57093,0.0129127
57094,0.169239
57095,0.170871
57096,0.00476605
57097,0.107325
57098,0.0779677
57099,0.0414805
57100,0.00511454
57101,0.0227321
57102,0.460802
57103,0.128012
57104,0.186291
57105,0.120907
57106,0.343767
57107,0.19683
57108,0.326983
57109,0.261612
57110,0.215163
57111,0.118083
57112,0.131735
57113,0.118663
57114,0.276108
57115,0.155672
57116,0.265829
57117,0.172793
57118,0.245607
57119,0.171478
57120,0.331317
57121,0.27983
57122,0.145635
57123,0.146116
57124,0.290255
57125,0.311486
57126,0.123796
57127,0.276382
57128,0.307752
57129,0.0742975
57130,0.0791855
57131,0.294132
57132,-0.00401888
57133,0.173423
57134,0.135085
57135,0.175424
57136,0.3819
57137,0.127534
57138,0.526427
57139,0.136014
57140,0.23564
57141,0.118111
57142,-0.0205738
57143,0.437796
57144,0.483543
57145,0.54448
57146,0.0544614
57147,0.039252
57148,0.628765
57149,0.628765
57150,0.146246
57151,0.0883858
57152,0.284954
57153,0.122325
57154,0.0355934
57155,0.19369
57156,0.0
57157,0.180449
57158,0.0716752
57159,0.00304168
57160,0.0625387
57161,0.216988
57162,0.116834
57163,0.19466
57164,0.470256
57165,0.470256
57166,0.0747956
57167,0.279077
57168,0.333999
57169,0.0778525
57170,0.0353193
57171,0.0596745
57172,0.0466187
57173,0.0919786
57174,0.119903
57175,0.220241
57176,0.0643882
57177,0.0113281
57178,0.441739
57179,0.621064
57180,0.231482
57181,0.107876
57182,0.177096
57183,0.219616
57184,0.299063
57185,0.0521244
57186,0.219221
57187,0.0554414
57188,0.45814
57189,0.322435
57190,0.308485
57191,0.0975915
57192,0.40913
57193,0.110569
57194,0.464708
57195,0.328848
57196,0.0
57197,0.163619
57198,0.485656
57199,-0.0113059
57200,0.0927126
57201,0.165023
57202,0.278561
57203,0.222926
57204,0.332973
57205,0.254527
57206,0.468902
57207,0.312338
57208,0.0445737
57209,0.0505703
57210,0.398387
57211,0.461747
57212,0.0657762
57213,0.33539
57214,0.377956
57215,0.00616163
57216,0.0297658
57217,0.247132
57218,0.0516759
57219,0.0
57220,0.471362
57221,0.634756
57222,0.155026
57223,0.416895
57224,0.195675
57225,0.0055803
57226,0.340837
57227,0.108226
57228,0.0258156
57229,0.399945
57230,0.414199
57231,0.074451
57232,0.0821809
57233,0.646834
57234,0.0323619
57235,0.0631767
57236,0.205299
57237,0.132306
57238,0.120641
57239,0.0787417
57240,0.302785
57241,0.22859
57242,0.0863751
57243,0.0979002
57244,0.119423
57245,0.30276
57246,-0.00360419
57247,0.289137
57248,0.243425
57249,0.34632
57250,0.164091
57251,0.42764
57252,-0.00135218
57253,0.0554424
57254,0.235785
57255,0.3039
57256,0.0727323
57257,0.275142
57258,0.277972
57259,0.144204
57260,0.0702366
57261,0.289606
57262,0.334073
57263,0.0858992
57264,0.383003
57265,0.485211
57266,0.175145
57267,0.342246
57268,0.221666
57269,0.10423
57270,-0.00679649
57271,0.216811
57272,0.0797921
57273,0.0669217
57274,0.359989
57275,0.104436
57276,0.29583
57277,0.25268
57278,0.253156
57279,0.0
57280,-0.0164662
57281,0.093932
57282,0.128271
57283,0.0496106
57284,0.0149074
57285,0.222297
57286,0.646954
57287,0.0426044
57288,-0.00162822
57289,0.234594
57290,0.263325
57291,0.141574
57292,0.063579
57293,0.168657
57294,0.0386502
57295,0.0759466
57296,0.234011
57297,0.315878
57298,0.116316
57299,0.114742
57300,0.0396052
57301,0.0
57302,0.435539
57303,0.206753
57304,0.068676
57305,0.108652
57306,0.044333
57307,0.336812
57308,0.168194
57309,0.334921
57310,0.0513456
57311,0.205278
57312,0.0863526
57313,0.376728
57314,0.223621
57315,0.061042
57316,0.389766
57317,0.227806
57318,0.439873
57319,0.383559
57320,0.172283
57321,0.442641
57322,-0.0504888
57323,0.138169
57324,0.265416
57325,0.227476
57326,0.0810767
57327,-0.0358622
57328,0.0550327
57329,0.277923
57330,0.0136589
57331,0.131558
57332,0.303438
57333,0.172194
57334,0.192456
57335,0.173483
57336,0.19579
57337,0.0664895
57338,0.377043
57339,0.41749
57340,0.0216388
57341,0.289955
57342,0.058847
57343,0.203207
57344,0.0875978
57345,0.427811
57346,0.48489
57347,0.378562
57348,0.187705
57349,0.165615
57350,0.0658536
57351,0.24248
57352,0.379328
57353,0.316261
57354,0.0747051
57355,0.278743
57356,0.0
57357,0.120386
57358,0.610883
57359,0.453444
57360,0.809115
57361,0.376416
57362,0.0463431
57363,0.0520168
57364,0.403479
57365,0.292169
57366,0.273671
57367,0.28604
57368,0.0593298
57369,0.186478
57370,0.0681685
57371,0.209648
57372,0.500521
57373,0.280833
57374,0.204574
57375,0.034014
57376,0.0332269
57377,0.068333
57378,0.156745
57379,0.0553143
57380,-0.0111067
57381,0.0274819
57382,0.560462
57383,0.0600403
57384,0.246658
57385,0.215174
57386,0.270996
57387,0.0835722
57388,0.142322
57389,0.100862
57390,0.0898801
57391,0.257081
57392,0.0579311
57393,0.200609
57394,0.412872
57395,0.0225402
57396,0.250442
57397,0.264093
57398,-0.00599287
57399,0.0410433
57400,0.120195
57401,0.115717
57402,0.384174
57403,0.123624
57404,0.0565615
57405,0.247205
57406,0.0840707
57407,0.36138
57408,0.0172139
57409,0.0598312
57410,0.0163991
57411,0.0794283
57412,0.00431934
57413,0.168395
57414,0.406992
57415,0.111935
57416,0.618304
57417,0.106631
57418,0.39547
57419,0.42517
57420,0.2126
57421,0.208288
57422,-0.0298586
57423,0.242336
57424,0.630949
57425,0.084526
57426,0.225429
57427,0.223636
57428,0.108366
57429,-0.0151896
57430,0.469722
57431,0.190535
57432,0.0718228
57433,0.0820761
57434,0.0245725
57435,0.0199927
57436,0.0372264
57437,0.129968
57438,0.0140612
57439,0.301637
57440,0.0921733
57441,0.0190378
57442,0.244321
57443,0.313626
57444,0.142551
57445,0.181544
57446,0.279897
57447,0.182778
57448,-0.00151879
57449,0.0114381
57450,0.0088642
57451,0.34845
57452,0.120718
57453,0.0425951
57454,0.089321
57455,0.297962
57456,0.227844
57457,0.22785
57458,0.183173
57459,0.0671978
57460,-0.0268256
57461,0.191439
57462,0.0278666
57463,0.0940284
57464,0.0890076
57465,0.0102122
57466,0.131833
57467,0.176651
57468,0.196333
57469,0.0503369
57470,0.171524
57471,0.115754
57472,0.0272246
57473,0.283573
57474,0.370538
57475,0.200503
57476,0.0163072
57477,0.101992
57478,0.0480263
57479,0.166084
57480,0.45255
57481,0.00782347
57482,0.0950137
57483,0.0111403
57484,0.254388
57485,0.011495
57486,0.110706
57487,0.147247
57488,0.14407
57489,0.214285
57490,0.00968391
57491,0.153247
57492,0.375515
57493,0.614581
57494,0.606817
57495,0.43375
57496,0.46072
57497,0.238341
57498,0.0171309
57499,0.539843
57500,0.889716
57501,0.274035
57502,0.133632
57503,0.409951
57504,0.117584
57505,0.134453
57506,0.116779
57507,-0.0123201
57508,0.0152012
57509,0.123227
57510,0.0202214
57511,0.27448
57512,0.188054
57513,0.047392
57514,0.530264
57515,0.468377
57516,0.102985
57517,0.260843
57518,0.525766
57519,0.584266
57520,0.173476
57521,0.111831
57522,0.401883
57523,0.0752412
57524,0.356662
57525,0.0938596
57526,0.380929
57527,0.528287
57528,0.554684
57529,0.447326
57530,0.199733
57531,0.0637784
57532,0.0963304
57533,0.222715
57534,0.476545
57535,0.114435
57536,0.266454
57537,0.0173906
57538,0.103256
57539,0.0773436
57540,0.426243
57541,0.095011
57542,0.11319
57543,0.40455
57544,0.420827
57545,0.262767
57546,0.262331
57547,0.540594
57548,0.361587
57549,0.221627
57550,0.289795
57551,0.138113
57552,0.0
57553,0.197583
57554,0.0575525
57555,0.0492995
57556,0.113825
57557,0.395134
57558,0.0815344
57559,0.05236
57560,0.103034
57561,0.0173833
57562,0.328565
57563,0.194319
57564,0.537888
57565,0.085643
57566,0.0463194
57567,0.0299594
57568,0.209513
57569,0.177149
57570,0.556033
57571,0.0
57572,0.20685
57573,0.242569
57574,0.0398165
57575,0.233509
57576,0.0385806
57577,0.572661
57578,0.0168108
57579,0.061345
57580,0.179567
57581,0.292107
57582,0.0116457
57583,0.0210927
57584,0.04766
57585,0.0372366
57586,0.10432
57587,0.129803
57588,0.333163
57589,0.0113346
57590,0.336209
57591,0.023709
57592,0.412468
57593,0.0604384
57594,0.319517
57595,0.245664
57596,0.220514
57597,0.0501402
57598,0.180086
57599,0.616127
57600,0.100965
57601,0.389729
57602,0.314244
57603,0.215662
57604,0.072784
57605,0.164935
57606,0.0398216
57607,0.168657
57608,0.199302
57609,0.198392
57610,0.0406719
57611,0.332193
57612,0.0
57613,0.347566
57614,0.0
57615,0.0470352
57616,0.354103
57617,0.400515
57618,0.0046701
57619,0.202035
57620,0.0791518
57621,0.39445
57622,0.302593
57623,0.0750311
57624,0.119973
57625,0.0
57626,0.00510786
57627,0.313336
57628,0.193008
57629,0.252427
57630,0.0276573
57631,0.590715
57632,0.443068
57633,0.0827044
57634,0.593021
57635,0.265209
57636,0.454743
57637,0.152445
57638,0.474088
57639,0.0797018
57640,0.0074873
57641,-0.000988767
57642,-0.0202903
57643,0.251718
57644,0.208574
57645,0.366112
57646,0.149624
57647,0.0159705
57648,0.272744
57649,0.571694
57650,0.0820864
57651,0.339877
57652,0.260364
57653,0.318538
57654,0.68507
57655,0.153102
57656,0.290638
57657,0.0694375
57658,0.419595
57659,0.449657
57660,0.0120888
57661,0.0643793
57662,0.448061
57663,0.605906
57664,0.160702
57665,0.0105687
57666,0.187461
57667,0.340699
57668,0.196627
57669,0.051831
57670,0.0197034
57671,0.153331
57672,0.0967464
57673,0.157957
57674,0.488351
57675,0.49159
57676,0.44224
57677,0.303105
57678,0.100447
57679,0.199967
57680,0.536535
57681,0.0611526
57682,0.307597
57683,0.359377
57684,0.268396
57685,0.156081
57686,0.085902
57687,0.0297619
57688,0.229092
57689,0.008477
57690,0.00100725
57691,-0.000389863
57692,-0.000762545
57693,0.12693
57694,0.398682
57695,0.141434
57696,0.0102228
57697,0.251704
57698,0.225061
57699,0.085224
57700,0.136378
57701,0.213245
57702,0.284148
57703,0.0
57704,0.225491
57705,0.0177491
57706,0.198342
57707,0.229245
57708,0.343849
57709,0.0552098
57710,0.352213
57711,-0.0143809
57712,0.142011
57713,0.0638224
57714,0.0471079
57715,0.424455
57716,0.459659
57717,0.0763105
57718,0.234071
57719,0.473404
57720,0.21305
57721,0.0815219
57722,0.0658455
57723,0.0453272
57724,0.175211
57725,0.10596
57726,0.174726
57727,0.444552
57728,0.487942
57729,0.00147737
57730,0.0107855
57731,0.376644
57732,0.0211664
57733,0.101642
57734,0.415778
57735,0.430112
57736,0.0550261
57737,0.306389
57738,0.260861
57739,0.0529489
57740,0.141219
57741,0.0471891
57742,0.291259
57743,0.263801
57744,0.0979009
57745,0.327131
57746,0.262064
57747,0.35563
57748,0.0250557
57749,0.107246
57750,0.467056
57751,-0.00294448
57752,0.0890079
57753,0.106315
57754,0.114799
57755,0.00580745
57756,0.10979
57757,0.53925
57758,0.142502
57759,0.0
57760,0.322011
57761,0.366928
57762,0.00585537
57763,0.0712329
57764,0.068183
57765,0.0854604
57766,0.0677388
57767,0.187801
57768,0.383387
57769,0.215325
57770,0.135333
57771,-0.102927
57772,0.140417
57773,0.0354414
57774,0.195366
57775,0.343017
57776,0.0951923
57777,0.287021
57778,0.086661
57779,0.0136068
57780,0.267545
57781,0.120148
57782,0.265747
57783,0.267698
57784,-0.000444276
57785,0.200073
57786,0.0578813
57787,0.0352078
57788,0.294743
57789,0.305045
57790,0.216846
57791,0.111081
57792,0.272982
57793,0.344346
57794,0.379539
57795,0.554293
57796,0.179836
57797,0.362099
57798,0.343318
57799,0.252347
57800,0.0623249
57801,0.48264
57802,0.607242
57803,0.741847
57804,0.533242
57805,0.146251
57806,0.0528438
57807,0.2227
57808,0.265497
57809,0.508798
57810,0.268215
57811,0.261425
57812,-0.00789922
57813,0.0413686
57814,0.0366093
57815,0.20391
57816,0.0107811
57817,0.105641
57818,0.115586
57819,0.26585
57820,0.162877
57821,0.0343272
57822,0.177912
57823,0.169154
57824,0.204308
57825,0.174317
57826,0.156511
57827,0.0530243
57828,0.250447
57829,0.0568212
57830,0.080911
57831,0.292619
57832,0.796863
57833,0.0389253
57834,0.363661
57835,0.369592
57836,0.141318
57837,0.22417
57838,0.203335
57839,0.194704
57840,0.0491534
57841,-0.00390436
57842,0.240493
57843,0.0396367
57844,0.108641
57845,0.28799
57846,0.436455
57847,0.25504
57848,0.138485
57849,0.194262
57850,0.010352
57851,0.232639
57852,0.087275
57853,0.157957
57854,0.270404
57855,0.187695
57856,0.0510669
57857,0.38152
57858,0.0265072
57859,0.198237
57860,0.0290083
57861,0.0124922
57862,0.143488
57863,0.101742
57864,0.221823
57865,0.442075
57866,0.206934
57867,0.437496
57868,0.578243
57869,0.383004
57870,0.59588
57871,0.251125
57872,0.162307
57873,0.191544
57874,0.177802
57875,0.357017
57876,0.20165
57877,0.0917147
57878,0.111084
57879,0.249257
57880,0.41216
57881,-0.000435056
57882,0.00250287
57883,0.210011
57884,0.373729
57885,0.422186
57886,0.245543
57887,0.244574
57888,0.355954
57889,0.0265778
57890,0.212249
57891,0.234841
57892,0.639341
57893,0.244451
57894,0.101188
57895,0.7512
57896,0.217836
57897,0.403701
57898,0.384198
57899,0.211721
57900,0.288302
57901,0.160274
57902,0.738787
57903,0.440508
57904,0.0608223
57905,0.0373597
57906,0.0518164
57907,0.617363
57908,0.465873
57909,0.264133
57910,-0.00327521
57911,0.126714
57912,0.365495
57913,0.414983
57914,0.124946
57915,0.181784
57916,0.182603
57917,0.280149
57918,-0.000205192
57919,0.624984
57920,0.239848
57921,0.32145
57922,0.301846
57923,0.0754056
57924,0.0756647
57925,0.394572
57926,0.406705
57927,0.128393
57928,0.383824
57929,0.271208
57930,0.369393
57931,0.376758
57932,0.14197
57933,0.0664895
57934,-0.0481452
57935,0.282533
57936,0.296664
57937,0.250034
57938,0.128673
57939,0.180331
57940,0.530692
57941,0.0495462
57942,0.0672238
57943,0.287257
57944,0.610318
57945,0.0341829
57946,0.552305
57947,0.0685942
57948,0.244876
57949,0.274546
57950,0.415347
57951,0.303234
57952,0.15468
57953,0.270381
57954,0.125838
57955,0.340124
57956,0.401316
57957,0.228023
57958,0.365001
57959,0.21741
57960,0.0407145
57961,0.114371
57962,0.454118
57963,0.446983
57964,0.351296
57965,0.18637
57966,0.204623
57967,0.31697
57968,0.0231322
57969,0.0942222
57970,0.161814
57971,0.554357
57972,0.519662
57973,0.101167
57974,0.331031
57975,-0.0369231
57976,-0.000843268
57977,0.321062
57978,0.193625
57979,0.169501
57980,0.657463
57981,0.362122
57982,0.316662
57983,0.160666
57984,0.433724
57985,0.480647
57986,0.228066
57987,0.441883
57988,0.28064
57989,0.507085
57990,0.118078
57991,0.108319
57992,0.0330849
57993,0.140442
57994,0.788955
57995,0.102326
57996,0.341327
57997,0.178741
57998,0.432434
57999,0.222083
58000,0.409385
58001,0.118014
58002,0.168158
58003,-0.0443878
58004,0.231223
58005,0.126888
58006,0.474437
58007,0.527801
58008,0.150443
58009,0.0
58010,0.375361
58011,0.0857663
58012,0.0207466
58013,0.367809
58014,0.521882
58015,0.380006
58016,0.0703906
58017,0.448827
58018,-0.0176092
58019,0.0401099
58020,0.0483485
58021,0.177721
58022,0.0448493
58023,0.227412
58024,0.11118
58025,0.312917
58026,0.00569522
58027,0.376289
58028,0.0954766
58029,0.370006
58030,0.548524
58031,0.301004
58032,0.147995
58033,0.146467
58034,0.623871
58035,0.369592
58036,0.024157
58037,0.347046
58038,0.392057
58039,0.305704
58040,0.276978
58041,0.198155
58042,0.242197
58043,0.162687
58044,0.515188
58045,0.314568
58046,0.219361
58047,0.308603
58048,0.235495
58049,0.197476
58050,0.081357
58051,0.405986
58052,0.0665149
58053,0.242632
58054,-0.0261933
58055,0.307184
58056,0.205086
58057,0.0245236
58058,0.296895
58059,0.0594191
58060,0.217221
58061,0.291082
58062,0.356785
58063,0.448842
58064,0.206333
58065,0.0377218
58066,0.333399
58067,0.283782
58068,0.330526
58069,0.324796
58070,0.646511
58071,0.185113
58072,0.782429
58073,0.572202
58074,0.457686
58075,0.146237
58076,0.459355
58077,0.271824
58078,0.291881
58079,0.278254
58080,0.230327
58081,0.153233
58082,0.118985
58083,0.185698
58084,0.0054497
58085,0.512924
58086,0.0822066
58087,0.0480523
58088,0.289551
58089,0.0816415
58090,0.144069
58091,0.219884
58092,0.212116
58093,0.201089
58094,0.308007
58095,-0.00165487
58096,0.0299931
58097,0.177088
58098,0.488714
58099,0.174133
58100,0.0677718
58101,0.325906
58102,0.0369534
58103,0.0915115
58104,0.0
58105,0.132552
58106,0.0939798
58107,0.22037
58108,0.402922
58109,0.0847633
58110,0.217324
58111,0.0795348
58112,0.217825
58113,0.0932642
58114,0.2158
58115,0.495743
58116,0.114728
58117,0.247806
58118,-0.0042498
58119,0.0870347
58120,0.0538227
58121,0.0194306
58122,0.314215
58123,0.13412
58124,0.677785
58125,0.0
58126,0.0637531
58127,0.0749754
58128,0.227355
58129,0.202571
58130,0.427257
58131,0.0532217
58132,0.411446
58133,0.0233961
58134,0.0776652
58135,0.0133955
58136,0.287106
58137,0.0281132
58138,-0.0176813
58139,0.149424
58140,0.548203
58141,0.000560891
58142,0.163883
58143,0.127168
